freq,isced11,age,sex,unit,geo\TIME_PERIOD	2013 	2015 
A,ED0-2,Y_GE16,T,PC,EU28	89.1 u	90.9 u
A,ED0-2,Y_GE16,T,PC,FI	93.6 	92.4 
A,ED0-2,Y_GE16,T,PC,FR	85.5 u	80.9 u
A,ED0-2,Y_GE16,T,PC,HR	83.8 u	91.8 
A,ED0-2,Y_GE16,T,PC,HU	93.8 	96.9 
A,ED0-2,Y_GE16,T,PC,IE	92.2 u	93.9 u
A,ED0-2,Y_GE16,T,PC,IS	91.2 	93.3 
A,ED0-2,Y_GE16,T,PC,IT	85.1 u	84.4 
A,ED0-2,Y_GE16,T,PC,LT	87.1 u	90.5 
A,ED0-2,Y_GE16,T,PC,LU	91.0 u	91.4 
A,ED0-2,Y_GE16,T,PC,LV	88.5 	89.1 
A,ED0-2,Y_GE16,T,PC,MK	: u	91.1 
A,ED0-2,Y_GE16,T,PC,MT	91.0 u	93.4 
A,ED0-2,Y_GE16,T,PC,NL	88.7 	87.0 
A,ED0-2,Y_GE16,T,PC,NO	94.7 	94.9 
A,ED0-2,Y_GE16,T,PC,PL	89.9 u	93.6 u
A,ED0-2,Y_GE16,T,PC,PT	91.1 u	91.9 
A,ED0-2,Y_GE16,T,PC,RO	89.8 	93.9 
A,ED0-2,Y_GE16,T,PC,RS	90.8 u	93.7 
A,ED0-2,Y_GE16,T,PC,SE	91.1 	92.4 
A,ED0-2,Y_GE16,T,PC,SI	93.6 	95.6 
A,ED0-2,Y_GE16,T,PC,SK	95.5 	96.1 
A,ED0-2,Y_GE16,T,PC,UK	88.8 u	93.1 u
A,ED0-2,Y_GE75,F,PC,AT	94.1 	93.4 
A,ED0-2,Y_GE75,F,PC,BE	90.2 	85.7 
A,ED0-2,Y_GE75,F,PC,BG	80.3 	90.6 
A,ED0-2,Y_GE75,F,PC,CH	88.7 	93.9 
A,ED0-2,Y_GE75,F,PC,CY	89.7 	97.0 
A,ED0-2,Y_GE75,F,PC,CZ	94.7 u	95.9 
A,ED0-2,Y_GE75,F,PC,DE	91.0 	98.3 
A,ED0-2,Y_GE75,F,PC,DK	93.4 	95.3 
A,ED0-2,Y_GE75,F,PC,EE	86.2 	85.7 
A,ED0-2,Y_GE75,F,PC,EL	69.2 	93.7 
A,ED0-2,Y_GE75,F,PC,ES	97.3 	96.1 
A,ED0-2,Y_GE75,F,PC,EU27_2007	88.0 u	90.2 u
A,ED0-2,Y_GE75,F,PC,EU27_2020	87.4 u	89.7 e
A,ED0-2,Y_GE75,F,PC,EU28	87.9 u	90.2 u
A,ED0-2,Y_GE75,F,PC,FI	88.9 	91.7 
A,ED0-2,Y_GE75,F,PC,FR	82.6 u	79.7 u
A,ED0-2,Y_GE75,F,PC,HR	76.7 u	87.6 
A,ED0-2,Y_GE75,F,PC,HU	90.8 	95.8 
A,ED0-2,Y_GE75,F,PC,IE	96.4 u	95.8 u
A,ED0-2,Y_GE75,F,PC,IS	88.0 	89.4 
A,ED0-2,Y_GE75,F,PC,IT	85.6 u	85.3 
A,ED0-2,Y_GE75,F,PC,LT	79.3 u	82.0 
A,ED0-2,Y_GE75,F,PC,LU	91.5 u	94.8 
A,ED0-2,Y_GE75,F,PC,LV	86.1 	85.2 
A,ED0-2,Y_GE75,F,PC,MK	: u	83.5 
A,ED0-2,Y_GE75,F,PC,MT	90.0 u	89.5 
A,ED0-2,Y_GE75,F,PC,NL	86.1 	88.6 
A,ED0-2,Y_GE75,F,PC,NO	94.7 	94.9 
A,ED0-2,Y_GE75,F,PC,PL	90.4 u	91.3 u
A,ED0-2,Y_GE75,F,PC,PT	87.2 u	89.7 
A,ED0-2,Y_GE75,F,PC,RO	84.3 	91.1 
A,ED0-2,Y_GE75,F,PC,RS	86.7 u	91.0 
A,ED0-2,Y_GE75,F,PC,SE	92.9 	92.1 
A,ED0-2,Y_GE75,F,PC,SI	92.5 	96.8 
A,ED0-2,Y_GE75,F,PC,SK	93.4 	96.8 
A,ED0-2,Y_GE75,F,PC,UK	92.3 u	94.4 u
A,ED0-2,Y_GE75,M,PC,AT	90.7 	91.6 
A,ED0-2,Y_GE75,M,PC,BE	90.4 	85.5 
A,ED0-2,Y_GE75,M,PC,BG	78.2 	91.6 
A,ED0-2,Y_GE75,M,PC,CH	95.3 	72.3 
A,ED0-2,Y_GE75,M,PC,CY	91.9 	93.8 
A,ED0-2,Y_GE75,M,PC,CZ	84.3 u	96.9 
A,ED0-2,Y_GE75,M,PC,DE	87.9 u	94.3 
A,ED0-2,Y_GE75,M,PC,DK	86.7 	84.5 
A,ED0-2,Y_GE75,M,PC,EE	87.9 	84.2 
A,ED0-2,Y_GE75,M,PC,EL	72.1 	94.9 
A,ED0-2,Y_GE75,M,PC,ES	95.7 	95.2 
A,ED0-2,Y_GE75,M,PC,EU27_2007	: u	88.4 u
A,ED0-2,Y_GE75,M,PC,EU27_2020	: u	87.8 e
A,ED0-2,Y_GE75,M,PC,EU28	: u	88.4 u
A,ED0-2,Y_GE75,M,PC,FI	91.2 	83.5 
A,ED0-2,Y_GE75,M,PC,FR	82.1 u	74.6 u
A,ED0-2,Y_GE75,M,PC,HR	79.0 u	88.6 
A,ED0-2,Y_GE75,M,PC,HU	97.7 	93.8 
A,ED0-2,Y_GE75,M,PC,IE	90.0 u	95.6 u
A,ED0-2,Y_GE75,M,PC,IS	84.3 u	88.1 u
A,ED0-2,Y_GE75,M,PC,IT	85.6 u	84.9 
A,ED0-2,Y_GE75,M,PC,LT	82.6 u	82.6 
A,ED0-2,Y_GE75,M,PC,LU	87.8 u	82.3 
A,ED0-2,Y_GE75,M,PC,LV	82.8 	83.9 
A,ED0-2,Y_GE75,M,PC,MK	: u	88.7 
A,ED0-2,Y_GE75,M,PC,MT	90.4 u	90.8 
A,ED0-2,Y_GE75,M,PC,NL	75.4 	79.0 
A,ED0-2,Y_GE75,M,PC,NO	96.2 	91.7 
A,ED0-2,Y_GE75,M,PC,PL	91.0 u	92.5 u
A,ED0-2,Y_GE75,M,PC,PT	88.5 u	89.6 
A,ED0-2,Y_GE75,M,PC,RO	89.3 	92.5 
A,ED0-2,Y_GE75,M,PC,RS	83.3 u	87.5 
A,ED0-2,Y_GE75,M,PC,SE	85.6 	90.2 
A,ED0-2,Y_GE75,M,PC,SI	84.5 	79.7 
A,ED0-2,Y_GE75,M,PC,SK	91.6 	95.9 
A,ED0-2,Y_GE75,M,PC,UK	90.1 u	91.7 u
A,ED0-2,Y_GE75,T,PC,AT	93.3 	92.9 
A,ED0-2,Y_GE75,T,PC,BE	90.3 	85.6 
A,ED0-2,Y_GE75,T,PC,BG	79.6 	90.9 
A,ED0-2,Y_GE75,T,PC,CH	90.2 	88.5 
A,ED0-2,Y_GE75,T,PC,CY	90.6 	95.8 
A,ED0-2,Y_GE75,T,PC,CZ	93.1 u	96.0 
A,ED0-2,Y_GE75,T,PC,DE	90.5 	97.6 
A,ED0-2,Y_GE75,T,PC,DK	91.2 	91.5 
A,ED0-2,Y_GE75,T,PC,EE	86.6 	85.3 
A,ED0-2,Y_GE75,T,PC,EL	70.4 	94.2 
A,ED0-2,Y_GE75,T,PC,ES	96.7 	95.7 
A,ED0-2,Y_GE75,T,PC,EU27_2007	87.7 u	89.6 u
A,ED0-2,Y_GE75,T,PC,EU27_2020	87.1 u	89.1 e
A,ED0-2,Y_GE75,T,PC,EU28	87.7 u	89.6 u
A,ED0-2,Y_GE75,T,PC,FI	89.7 	88.8 
A,ED0-2,Y_GE75,T,PC,FR	82.5 u	78.1 u
A,ED0-2,Y_GE75,T,PC,HR	77.2 u	87.8 
A,ED0-2,Y_GE75,T,PC,HU	92.3 	95.4 
A,ED0-2,Y_GE75,T,PC,IE	93.7 u	95.7 u
A,ED0-2,Y_GE75,T,PC,IS	87.0 	89.1 
A,ED0-2,Y_GE75,T,PC,IT	85.6 u	85.2 
A,ED0-2,Y_GE75,T,PC,LT	80.1 u	82.2 
A,ED0-2,Y_GE75,T,PC,LU	90.4 u	90.7 
A,ED0-2,Y_GE75,T,PC,LV	85.2 	84.8 
A,ED0-2,Y_GE75,T,PC,MK	: u	85.4 
A,ED0-2,Y_GE75,T,PC,MT	90.1 u	90.0 
A,ED0-2,Y_GE75,T,PC,NL	83.0 	86.1 
A,ED0-2,Y_GE75,T,PC,NO	95.3 	93.8 
A,ED0-2,Y_GE75,T,PC,PL	90.5 u	91.6 u
A,ED0-2,Y_GE75,T,PC,PT	87.8 u	89.7 
A,ED0-2,Y_GE75,T,PC,RO	85.9 	91.6 
A,ED0-2,Y_GE75,T,PC,RS	85.5 u	90.1 
A,ED0-2,Y_GE75,T,PC,SE	90.0 	91.4 
A,ED0-2,Y_GE75,T,PC,SI	91.2 	94.0 
A,ED0-2,Y_GE75,T,PC,SK	93.1 	96.6 
A,ED0-2,Y_GE75,T,PC,UK	91.5 u	93.3 u
A,ED3_4,Y16-24,F,PC,AT	99.6 	99.6 
A,ED3_4,Y16-24,F,PC,BE	95.7 	96.8 
A,ED3_4,Y16-24,F,PC,BG	93.8 	95.6 
A,ED3_4,Y16-24,F,PC,CH	98.8 	100.0 
A,ED3_4,Y16-24,F,PC,CY	97.5 	99.3 
A,ED3_4,Y16-24,F,PC,CZ	98.3 u	98.5 
A,ED3_4,Y16-24,F,PC,DE	97.7 	98.5 
A,ED3_4,Y16-24,F,PC,DK	100.0 	98.7 
A,ED3_4,Y16-24,F,PC,EE	99.3 	99.9 
A,ED3_4,Y16-24,F,PC,EL	86.3 	98.6 
A,ED3_4,Y16-24,F,PC,ES	99.7 	99.8 
A,ED3_4,Y16-24,F,PC,EU27_2007	97.3 u	98.1 u
A,ED3_4,Y16-24,F,PC,EU27_2020	97.5 u	98.1 e
A,ED3_4,Y16-24,F,PC,EU28	97.3 u	98.2 u
A,ED3_4,Y16-24,F,PC,FI	97.2 	99.8 
A,ED3_4,Y16-24,F,PC,FR	97.7 u	96.9 u
A,ED3_4,Y16-24,F,PC,HR	98.8 u	99.6 
A,ED3_4,Y16-24,F,PC,HU	99.3 	99.2 
A,ED3_4,Y16-24,F,PC,IE	99.6 u	97.0 u
A,ED3_4,Y16-24,F,PC,IS	100.0 	100.0 
A,ED3_4,Y16-24,F,PC,IT	96.9 u	95.1 
A,ED3_4,Y16-24,F,PC,LT	99.2 u	99.3 
A,ED3_4,Y16-24,F,PC,LU	98.4 u	96.9 
A,ED3_4,Y16-24,F,PC,LV	97.5 	98.3 
A,ED3_4,Y16-24,F,PC,MK	: u	93.7 
A,ED3_4,Y16-24,F,PC,MT	95.4 u	98.1 
A,ED3_4,Y16-24,F,PC,NL	99.9 	100.0 
A,ED3_4,Y16-24,F,PC,NO	100.0 	100.0 
A,ED3_4,Y16-24,F,PC,PL	97.4 u	98.9 u
A,ED3_4,Y16-24,F,PC,PT	100.0 u	99.1 
A,ED3_4,Y16-24,F,PC,RO	96.3 	98.8 
A,ED3_4,Y16-24,F,PC,RS	97.9 u	99.7 
A,ED3_4,Y16-24,F,PC,SE	97.2 	99.1 
A,ED3_4,Y16-24,F,PC,SI	98.4 	99.7 
A,ED3_4,Y16-24,F,PC,SK	98.0 	97.6 
A,ED3_4,Y16-24,F,PC,UK	95.4 u	99.1 u
A,ED3_4,Y16-24,M,PC,AT	96.8 	97.5 
A,ED3_4,Y16-24,M,PC,BE	93.0 	98.8 
A,ED3_4,Y16-24,M,PC,BG	91.3 	98.6 
A,ED3_4,Y16-24,M,PC,CH	99.5 	100.0 
A,ED3_4,Y16-24,M,PC,CY	95.8 	99.4 
A,ED3_4,Y16-24,M,PC,CZ	95.8 u	98.6 
A,ED3_4,Y16-24,M,PC,DE	91.3 	97.8 
A,ED3_4,Y16-24,M,PC,DK	97.1 	97.7 u
A,ED3_4,Y16-24,M,PC,EE	97.4 	98.2 
A,ED3_4,Y16-24,M,PC,EL	84.6 	97.9 
A,ED3_4,Y16-24,M,PC,ES	99.4 	99.0 
A,ED3_4,Y16-24,M,PC,EU27_2007	95.0 u	97.2 u
A,ED3_4,Y16-24,M,PC,EU27_2020	94.8 u	97.2 e
A,ED3_4,Y16-24,M,PC,EU28	95.0 u	97.2 u
A,ED3_4,Y16-24,M,PC,FI	97.1 	98.6 
A,ED3_4,Y16-24,M,PC,FR	94.3 u	96.3 u
A,ED3_4,Y16-24,M,PC,HR	93.1 u	98.1 
A,ED3_4,Y16-24,M,PC,HU	98.9 	99.7 
A,ED3_4,Y16-24,M,PC,IE	98.6 u	98.3 u
A,ED3_4,Y16-24,M,PC,IS	99.0 	98.3 
A,ED3_4,Y16-24,M,PC,IT	92.7 u	93.6 
A,ED3_4,Y16-24,M,PC,LT	93.6 u	99.3 
A,ED3_4,Y16-24,M,PC,LU	96.5 u	98.2 
A,ED3_4,Y16-24,M,PC,LV	95.4 	99.0 
A,ED3_4,Y16-24,M,PC,MK	: u	93.3 
A,ED3_4,Y16-24,M,PC,MT	95.4 u	97.9 
A,ED3_4,Y16-24,M,PC,NL	99.9 	95.5 
A,ED3_4,Y16-24,M,PC,NO	97.0 	98.0 
A,ED3_4,Y16-24,M,PC,PL	94.4 u	98.0 u
A,ED3_4,Y16-24,M,PC,PT	99.5 u	97.3 
A,ED3_4,Y16-24,M,PC,RO	94.5 	96.4 
A,ED3_4,Y16-24,M,PC,RS	98.1 u	99.6 
A,ED3_4,Y16-24,M,PC,SE	99.2 	98.6 
A,ED3_4,Y16-24,M,PC,SI	96.9 	99.8 
A,ED3_4,Y16-24,M,PC,SK	97.7 	97.8 
A,ED3_4,Y16-24,M,PC,UK	95.8 u	97.8 u
A,ED3_4,Y16-24,T,PC,AT	98.1 	98.4 
A,ED3_4,Y16-24,T,PC,BE	94.4 	97.8 
A,ED3_4,Y16-24,T,PC,BG	92.4 	97.3 
A,ED3_4,Y16-24,T,PC,CH	99.2 	100.0 
A,ED3_4,Y16-24,T,PC,CY	96.6 	99.3 
A,ED3_4,Y16-24,T,PC,CZ	97.1 u	98.6 
A,ED3_4,Y16-24,T,PC,DE	94.5 	98.2 
A,ED3_4,Y16-24,T,PC,DK	98.8 	98.3 
A,ED3_4,Y16-24,T,PC,EE	98.4 	99.0 
A,ED3_4,Y16-24,T,PC,EL	85.4 	98.2 
A,ED3_4,Y16-24,T,PC,ES	99.6 	99.4 
A,ED3_4,Y16-24,T,PC,EU27_2007	96.1 u	97.7 u
A,ED3_4,Y16-24,T,PC,EU27_2020	96.2 u	97.6 e
A,ED3_4,Y16-24,T,PC,EU28	96.1 u	97.7 u
A,ED3_4,Y16-24,T,PC,FI	97.1 	99.2 
A,ED3_4,Y16-24,T,PC,FR	96.2 u	96.6 u
A,ED3_4,Y16-24,T,PC,HR	96.3 u	98.8 
A,ED3_4,Y16-24,T,PC,HU	99.1 	99.5 
A,ED3_4,Y16-24,T,PC,IE	99.2 u	97.6 u
A,ED3_4,Y16-24,T,PC,IS	99.5 	99.2 
A,ED3_4,Y16-24,T,PC,IT	94.9 u	94.3 
A,ED3_4,Y16-24,T,PC,LT	96.4 u	99.3 
A,ED3_4,Y16-24,T,PC,LU	97.5 u	97.6 
A,ED3_4,Y16-24,T,PC,LV	96.4 	98.6 
A,ED3_4,Y16-24,T,PC,MK	: u	93.5 
A,ED3_4,Y16-24,T,PC,MT	95.4 u	98.0 
A,ED3_4,Y16-24,T,PC,NL	99.9 	97.8 
A,ED3_4,Y16-24,T,PC,NO	98.5 	99.0 
A,ED3_4,Y16-24,T,PC,PL	96.0 u	98.5 u
A,ED3_4,Y16-24,T,PC,PT	99.8 u	98.2 
A,ED3_4,Y16-24,T,PC,RO	95.4 	97.6 
A,ED3_4,Y16-24,T,PC,RS	98.0 u	99.6 
A,ED3_4,Y16-24,T,PC,SE	98.3 	98.9 
A,ED3_4,Y16-24,T,PC,SI	97.7 	99.7 
A,ED3_4,Y16-24,T,PC,SK	97.8 	97.8 
A,ED3_4,Y16-24,T,PC,UK	95.6 u	98.4 u
A,ED3_4,Y16-29,F,PC,AT	98.8 	99.7 
A,ED3_4,Y16-29,F,PC,BE	95.5 	97.0 
A,ED3_4,Y16-29,F,PC,BG	94.8 	95.6 
A,ED3_4,Y16-29,F,PC,CH	99.1 	99.6 
A,ED3_4,Y16-29,F,PC,CY	96.8 	99.5 
A,ED3_4,Y16-29,F,PC,CZ	97.6 u	98.8 
A,ED3_4,Y16-29,F,PC,DE	96.4 	97.9 
A,ED3_4,Y16-29,F,PC,DK	100.0 	99.1 
A,ED3_4,Y16-29,F,PC,EE	98.2 	99.8 
A,ED3_4,Y16-29,F,PC,EL	85.8 	98.1 
A,ED3_4,Y16-29,F,PC,ES	99.1 	99.7 
A,ED3_4,Y16-29,F,PC,EU27_2007	96.6 u	97.5 u
A,ED3_4,Y16-29,F,PC,EU27_2020	96.7 u	97.5 e
A,ED3_4,Y16-29,F,PC,EU28	96.6 u	97.6 u
A,ED3_4,Y16-29,F,PC,FI	98.1 	99.8 
A,ED3_4,Y16-29,F,PC,FR	97.5 u	97.1 u
A,ED3_4,Y16-29,F,PC,HR	98.6 u	99.1 
A,ED3_4,Y16-29,F,PC,HU	99.1 	99.2 
A,ED3_4,Y16-29,F,PC,IE	99.6 u	97.3 u
A,ED3_4,Y16-29,F,PC,IS	99.2 	100.0 
A,ED3_4,Y16-29,F,PC,IT	93.3 u	93.3 
A,ED3_4,Y16-29,F,PC,LT	99.4 u	99.5 
A,ED3_4,Y16-29,F,PC,LU	99.3 u	97.7 
A,ED3_4,Y16-29,F,PC,LV	96.7 	98.7 
A,ED3_4,Y16-29,F,PC,MK	: u	91.6 
A,ED3_4,Y16-29,F,PC,MT	96.3 u	98.1 
A,ED3_4,Y16-29,F,PC,NL	99.9 	98.8 
A,ED3_4,Y16-29,F,PC,NO	99.4 	100.0 
A,ED3_4,Y16-29,F,PC,PL	96.8 u	98.6 u
A,ED3_4,Y16-29,F,PC,PT	98.7 u	98.5 
A,ED3_4,Y16-29,F,PC,RO	96.0 	97.0 
A,ED3_4,Y16-29,F,PC,RS	98.1 u	99.3 
A,ED3_4,Y16-29,F,PC,SE	96.8 	99.4 
A,ED3_4,Y16-29,F,PC,SI	98.9 	99.8 
A,ED3_4,Y16-29,F,PC,SK	97.8 	98.3 
A,ED3_4,Y16-29,F,PC,UK	95.4 u	98.0 u
A,ED3_4,Y16-29,M,PC,AT	97.1 	97.7 
A,ED3_4,Y16-29,M,PC,BE	93.0 	96.6 
A,ED3_4,Y16-29,M,PC,BG	92.0 	97.2 
A,ED3_4,Y16-29,M,PC,CH	98.5 	98.5 
A,ED3_4,Y16-29,M,PC,CY	96.5 	99.4 
A,ED3_4,Y16-29,M,PC,CZ	93.5 u	98.5 
A,ED3_4,Y16-29,M,PC,DE	89.4 	97.5 
A,ED3_4,Y16-29,M,PC,DK	98.3 	98.8 
A,ED3_4,Y16-29,M,PC,EE	98.2 	97.9 
A,ED3_4,Y16-29,M,PC,EL	80.6 	98.0 
A,ED3_4,Y16-29,M,PC,ES	99.5 	99.2 
A,ED3_4,Y16-29,M,PC,EU27_2007	94.1 u	96.8 u
A,ED3_4,Y16-29,M,PC,EU27_2020	93.9 u	96.9 e
A,ED3_4,Y16-29,M,PC,EU28	94.1 u	96.8 u
A,ED3_4,Y16-29,M,PC,FI	96.7 	98.7 
A,ED3_4,Y16-29,M,PC,FR	95.6 u	95.2 u
A,ED3_4,Y16-29,M,PC,HR	94.5 u	98.1 
A,ED3_4,Y16-29,M,PC,HU	98.8 	98.9 
A,ED3_4,Y16-29,M,PC,IE	97.8 u	98.7 u
A,ED3_4,Y16-29,M,PC,IS	95.8 	94.8 
A,ED3_4,Y16-29,M,PC,IT	91.3 u	93.1 
A,ED3_4,Y16-29,M,PC,LT	94.6 u	99.2 
A,ED3_4,Y16-29,M,PC,LU	97.3 u	98.5 
A,ED3_4,Y16-29,M,PC,LV	95.5 	97.8 
A,ED3_4,Y16-29,M,PC,MK	: u	92.5 
A,ED3_4,Y16-29,M,PC,MT	97.1 u	98.0 
A,ED3_4,Y16-29,M,PC,NL	99.3 	94.9 
A,ED3_4,Y16-29,M,PC,NO	96.7 	97.9 
A,ED3_4,Y16-29,M,PC,PL	93.6 u	98.0 u
A,ED3_4,Y16-29,M,PC,PT	98.3 u	97.9 
A,ED3_4,Y16-29,M,PC,RO	93.8 	96.8 
A,ED3_4,Y16-29,M,PC,RS	97.1 u	99.5 
A,ED3_4,Y16-29,M,PC,SE	98.1 	98.8 
A,ED3_4,Y16-29,M,PC,SI	97.6 	99.3 
A,ED3_4,Y16-29,M,PC,SK	98.0 	97.6 
A,ED3_4,Y16-29,M,PC,UK	95.0 u	95.9 u
A,ED3_4,Y16-29,T,PC,AT	97.9 	98.6 
A,ED3_4,Y16-29,T,PC,BE	94.3 	96.8 
A,ED3_4,Y16-29,T,PC,BG	93.2 	96.5 
A,ED3_4,Y16-29,T,PC,CH	98.8 	99.0 
A,ED3_4,Y16-29,T,PC,CY	96.6 	99.4 
A,ED3_4,Y16-29,T,PC,CZ	95.6 u	98.6 
A,ED3_4,Y16-29,T,PC,DE	93.1 	97.7 
A,ED3_4,Y16-29,T,PC,DK	99.2 	99.0 
A,ED3_4,Y16-29,T,PC,EE	98.2 	98.8 
A,ED3_4,Y16-29,T,PC,EL	83.1 	98.1 
A,ED3_4,Y16-29,T,PC,ES	99.3 	99.5 
A,ED3_4,Y16-29,T,PC,EU27_2007	95.3 u	97.2 u
A,ED3_4,Y16-29,T,PC,EU27_2020	95.3 u	97.2 e
A,ED3_4,Y16-29,T,PC,EU28	95.3 u	97.2 u
A,ED3_4,Y16-29,T,PC,FI	97.3 	99.2 
A,ED3_4,Y16-29,T,PC,FR	96.6 u	96.3 u
A,ED3_4,Y16-29,T,PC,HR	96.8 u	98.6 
A,ED3_4,Y16-29,T,PC,HU	98.9 	99.0 
A,ED3_4,Y16-29,T,PC,IE	98.9 u	97.9 u
A,ED3_4,Y16-29,T,PC,IS	97.4 	97.4 
A,ED3_4,Y16-29,T,PC,IT	92.4 u	93.2 
A,ED3_4,Y16-29,T,PC,LT	96.9 u	99.4 
A,ED3_4,Y16-29,T,PC,LU	98.3 u	98.1 
A,ED3_4,Y16-29,T,PC,LV	96.1 	98.2 
A,ED3_4,Y16-29,T,PC,MK	: u	92.1 
A,ED3_4,Y16-29,T,PC,MT	96.6 u	98.0 
A,ED3_4,Y16-29,T,PC,NL	99.6 	96.9 
A,ED3_4,Y16-29,T,PC,NO	97.8 	98.8 
A,ED3_4,Y16-29,T,PC,PL	95.3 u	98.3 u
A,ED3_4,Y16-29,T,PC,PT	98.5 u	98.2 
A,ED3_4,Y16-29,T,PC,RO	94.8 	96.9 
A,ED3_4,Y16-29,T,PC,RS	97.6 u	99.4 
A,ED3_4,Y16-29,T,PC,SE	97.5 	99.1 
A,ED3_4,Y16-29,T,PC,SI	98.2 	99.5 
A,ED3_4,Y16-29,T,PC,SK	97.9 	97.9 
A,ED3_4,Y16-29,T,PC,UK	95.2 u	97.0 u
A,ED3_4,Y25-34,F,PC,AT	97.5 	98.9 
A,ED3_4,Y25-34,F,PC,BE	94.1 	97.8 
A,ED3_4,Y25-34,F,PC,BG	91.7 	98.1 
A,ED3_4,Y25-34,F,PC,CH	98.9 	99.0 
A,ED3_4,Y25-34,F,PC,CY	96.2 	98.8 
A,ED3_4,Y25-34,F,PC,CZ	97.0 u	99.4 
A,ED3_4,Y25-34,F,PC,DE	93.9 	96.5 
A,ED3_4,Y25-34,F,PC,DK	96.8 	100.0 
A,ED3_4,Y25-34,F,PC,EE	94.4 	96.3 
A,ED3_4,Y25-34,F,PC,EL	81.7 	98.0 
A,ED3_4,Y25-34,F,PC,ES	98.7 	99.0 
A,ED3_4,Y25-34,F,PC,EU27_2007	95.2 u	96.5 u
A,ED3_4,Y25-34,F,PC,EU27_2020	95.3 u	96.4 e
A,ED3_4,Y25-34,F,PC,EU28	95.2 u	96.5 u
A,ED3_4,Y25-34,F,PC,FI	99.0 	99.4 
A,ED3_4,Y25-34,F,PC,FR	97.0 u	95.4 u
A,ED3_4,Y25-34,F,PC,HR	99.2 u	97.7 
A,ED3_4,Y25-34,F,PC,HU	97.9 	98.3 
A,ED3_4,Y25-34,F,PC,IE	99.2 u	98.3 u
A,ED3_4,Y25-34,F,PC,IS	95.2 	100.0 
A,ED3_4,Y25-34,F,PC,IT	93.1 u	91.5 
A,ED3_4,Y25-34,F,PC,LT	97.6 u	96.3 
A,ED3_4,Y25-34,F,PC,LU	99.6 u	97.0 
A,ED3_4,Y25-34,F,PC,LV	94.7 	98.1 
A,ED3_4,Y25-34,F,PC,MK	: u	89.8 
A,ED3_4,Y25-34,F,PC,MT	97.5 u	97.9 
A,ED3_4,Y25-34,F,PC,NL	98.3 	94.8 
A,ED3_4,Y25-34,F,PC,NO	97.0 	100.0 
A,ED3_4,Y25-34,F,PC,PL	95.5 u	97.6 u
A,ED3_4,Y25-34,F,PC,PT	97.1 u	98.3 
A,ED3_4,Y25-34,F,PC,RO	96.7 	96.8 
A,ED3_4,Y25-34,F,PC,RS	96.9 u	98.4 
A,ED3_4,Y25-34,F,PC,SE	96.3 	100.0 
A,ED3_4,Y25-34,F,PC,SI	98.5 	99.8 
A,ED3_4,Y25-34,F,PC,SK	97.7 	99.1 
A,ED3_4,Y25-34,F,PC,UK	94.2 u	97.0 u
A,ED3_4,Y25-34,M,PC,AT	97.7 	97.6 
A,ED3_4,Y25-34,M,PC,BE	94.0 	93.1 
A,ED3_4,Y25-34,M,PC,BG	92.9 	94.7 
A,ED3_4,Y25-34,M,PC,CH	98.1 	95.9 
A,ED3_4,Y25-34,M,PC,CY	98.0 	98.6 
A,ED3_4,Y25-34,M,PC,CZ	94.0 u	97.6 
A,ED3_4,Y25-34,M,PC,DE	89.5 	96.1 
A,ED3_4,Y25-34,M,PC,DK	94.4 	94.7 
A,ED3_4,Y25-34,M,PC,EE	97.3 	97.3 
A,ED3_4,Y25-34,M,PC,EL	76.1 	98.4 
A,ED3_4,Y25-34,M,PC,ES	98.4 	98.7 
A,ED3_4,Y25-34,M,PC,EU27_2007	93.2 u	95.5 u
A,ED3_4,Y25-34,M,PC,EU27_2020	93.1 u	95.6 e
A,ED3_4,Y25-34,M,PC,EU28	93.2 u	95.5 u
A,ED3_4,Y25-34,M,PC,FI	97.0 	97.1 
A,ED3_4,Y25-34,M,PC,FR	97.4 u	93.0 u
A,ED3_4,Y25-34,M,PC,HR	92.7 u	97.2 
A,ED3_4,Y25-34,M,PC,HU	98.0 	97.9 
A,ED3_4,Y25-34,M,PC,IE	95.7 u	94.1 u
A,ED3_4,Y25-34,M,PC,IS	90.5 	91.8 
A,ED3_4,Y25-34,M,PC,IT	88.2 u	91.7 
A,ED3_4,Y25-34,M,PC,LT	95.2 u	99.4 
A,ED3_4,Y25-34,M,PC,LU	97.9 u	97.3 
A,ED3_4,Y25-34,M,PC,LV	93.6 	97.4 
A,ED3_4,Y25-34,M,PC,MK	: u	90.0 
A,ED3_4,Y25-34,M,PC,MT	95.6 u	98.6 
A,ED3_4,Y25-34,M,PC,NL	97.9 	92.1 
A,ED3_4,Y25-34,M,PC,NO	98.1 	98.6 
A,ED3_4,Y25-34,M,PC,PL	93.9 u	96.6 u
A,ED3_4,Y25-34,M,PC,PT	93.2 u	98.9 
A,ED3_4,Y25-34,M,PC,RO	93.3 	96.3 
A,ED3_4,Y25-34,M,PC,RS	94.8 u	98.4 
A,ED3_4,Y25-34,M,PC,SE	97.2 	98.0 
A,ED3_4,Y25-34,M,PC,SI	97.6 	98.9 
A,ED3_4,Y25-34,M,PC,SK	98.0 	97.3 
A,ED3_4,Y25-34,M,PC,UK	94.1 u	94.3 u
A,ED3_4,Y25-34,T,PC,AT	97.6 	98.3 
A,ED3_4,Y25-34,T,PC,BE	94.1 	95.2 
