freq,isced11,acl00,age,sex,unit,geo\TIME_PERIOD	2015 	2022 
A,ED5-8,AC41A,Y25-34,M,PC,MK	24.1 	: 
A,ED5-8,AC41A,Y25-34,M,PC,MT	10.2 	13.6 
A,ED5-8,AC41A,Y25-34,M,PC,NL	48.8 	26.3 
A,ED5-8,AC41A,Y25-34,M,PC,NO	49.0 	45.6 
A,ED5-8,AC41A,Y25-34,M,PC,PL	24.3 u	10.6 
A,ED5-8,AC41A,Y25-34,M,PC,PT	15.7 	11.7 
A,ED5-8,AC41A,Y25-34,M,PC,RO	7.1 	4.5 
A,ED5-8,AC41A,Y25-34,M,PC,RS	9.8 	9.1 
A,ED5-8,AC41A,Y25-34,M,PC,SE	27.6 	17.4 
A,ED5-8,AC41A,Y25-34,M,PC,SI	42.6 	31.1 
A,ED5-8,AC41A,Y25-34,M,PC,SK	14.3 	16.0 
A,ED5-8,AC41A,Y25-34,M,PC,TR	: 	4.9 
A,ED5-8,AC41A,Y25-34,M,PC,UK	26.9 u	: 
A,ED5-8,AC41A,Y25-34,T,PC,AT	31.7 	21.6 
A,ED5-8,AC41A,Y25-34,T,PC,BE	21.0 	15.9 
A,ED5-8,AC41A,Y25-34,T,PC,BG	13.2 	6.8 
A,ED5-8,AC41A,Y25-34,T,PC,CH	39.4 	32.1 
A,ED5-8,AC41A,Y25-34,T,PC,CY	11.1 	15.1 
A,ED5-8,AC41A,Y25-34,T,PC,CZ	16.7 	12.9 
A,ED5-8,AC41A,Y25-34,T,PC,DE	29.6 	: u
A,ED5-8,AC41A,Y25-34,T,PC,DK	36.1 	29.2 
A,ED5-8,AC41A,Y25-34,T,PC,EE	23.0 	18.7 
A,ED5-8,AC41A,Y25-34,T,PC,EL	14.1 	9.2 
A,ED5-8,AC41A,Y25-34,T,PC,ES	14.8 	10.8 
A,ED5-8,AC41A,Y25-34,T,PC,EU27_2007	23.3 e	: 
A,ED5-8,AC41A,Y25-34,T,PC,EU27_2020	22.8 e	15.8 u
A,ED5-8,AC41A,Y25-34,T,PC,EU28	23.3 e	: 
A,ED5-8,AC41A,Y25-34,T,PC,FI	33.3 	24.1 
A,ED5-8,AC41A,Y25-34,T,PC,FR	22.8 	17.8 
A,ED5-8,AC41A,Y25-34,T,PC,HR	18.5 	14.5 
A,ED5-8,AC41A,Y25-34,T,PC,HU	10.8 	8.5 
A,ED5-8,AC41A,Y25-34,T,PC,IE	29.3 u	19.1 
A,ED5-8,AC41A,Y25-34,T,PC,IS	35.1 	: 
A,ED5-8,AC41A,Y25-34,T,PC,IT	17.7 	5.4 
A,ED5-8,AC41A,Y25-34,T,PC,LT	24.8 	9.0 
A,ED5-8,AC41A,Y25-34,T,PC,LU	39.0 	19.2 
A,ED5-8,AC41A,Y25-34,T,PC,LV	10.3 	7.9 
A,ED5-8,AC41A,Y25-34,T,PC,ME	: 	4.9 
A,ED5-8,AC41A,Y25-34,T,PC,MK	21.3 	: 
A,ED5-8,AC41A,Y25-34,T,PC,MT	10.7 	11.9 
A,ED5-8,AC41A,Y25-34,T,PC,NL	46.8 	29.9 
A,ED5-8,AC41A,Y25-34,T,PC,NO	45.8 	44.2 
A,ED5-8,AC41A,Y25-34,T,PC,PL	22.4 u	10.6 
A,ED5-8,AC41A,Y25-34,T,PC,PT	16.7 	12.6 
A,ED5-8,AC41A,Y25-34,T,PC,RO	8.7 	4.6 
A,ED5-8,AC41A,Y25-34,T,PC,RS	9.9 	7.5 
A,ED5-8,AC41A,Y25-34,T,PC,SE	29.6 	18.5 
A,ED5-8,AC41A,Y25-34,T,PC,SI	40.7 	24.6 
A,ED5-8,AC41A,Y25-34,T,PC,SK	13.3 	12.1 
A,ED5-8,AC41A,Y25-34,T,PC,TR	: 	4.4 
A,ED5-8,AC41A,Y25-34,T,PC,UK	26.9 u	: 
A,ED5-8,AC41A,Y25-64,F,PC,AT	32.3 	23.9 
A,ED5-8,AC41A,Y25-64,F,PC,BE	25.2 	19.6 
A,ED5-8,AC41A,Y25-64,F,PC,BG	15.0 	8.8 
A,ED5-8,AC41A,Y25-64,F,PC,CH	40.6 	31.2 
A,ED5-8,AC41A,Y25-64,F,PC,CY	12.7 	19.4 
A,ED5-8,AC41A,Y25-64,F,PC,CZ	19.5 	16.6 
A,ED5-8,AC41A,Y25-64,F,PC,DE	30.1 	: u
A,ED5-8,AC41A,Y25-64,F,PC,DK	41.8 	27.8 
A,ED5-8,AC41A,Y25-64,F,PC,EE	23.8 	18.3 
A,ED5-8,AC41A,Y25-64,F,PC,EL	17.8 	10.5 
A,ED5-8,AC41A,Y25-64,F,PC,ES	17.0 	14.1 
A,ED5-8,AC41A,Y25-64,F,PC,EU27_2007	26.7 e	: 
A,ED5-8,AC41A,Y25-64,F,PC,EU27_2020	25.6 e	18.9 u
A,ED5-8,AC41A,Y25-64,F,PC,EU28	26.7 e	: 
A,ED5-8,AC41A,Y25-64,F,PC,FI	40.9 	31.7 
A,ED5-8,AC41A,Y25-64,F,PC,FR	27.7 	21.7 
A,ED5-8,AC41A,Y25-64,F,PC,HR	19.5 	14.3 
A,ED5-8,AC41A,Y25-64,F,PC,HU	15.1 	10.6 
A,ED5-8,AC41A,Y25-64,F,PC,IE	35.8 u	26.2 
A,ED5-8,AC41A,Y25-64,F,PC,IS	38.2 	: 
A,ED5-8,AC41A,Y25-64,F,PC,IT	16.6 	8.1 
A,ED5-8,AC41A,Y25-64,F,PC,LT	33.2 	14.2 
A,ED5-8,AC41A,Y25-64,F,PC,LU	43.7 	23.6 
A,ED5-8,AC41A,Y25-64,F,PC,LV	14.1 	12.1 
A,ED5-8,AC41A,Y25-64,F,PC,ME	: 	3.9 
A,ED5-8,AC41A,Y25-64,F,PC,MK	21.7 	: 
A,ED5-8,AC41A,Y25-64,F,PC,MT	15.9 	12.8 
A,ED5-8,AC41A,Y25-64,F,PC,NL	52.4 	46.4 
A,ED5-8,AC41A,Y25-64,F,PC,NO	55.9 	58.9 
A,ED5-8,AC41A,Y25-64,F,PC,PL	25.8 u	14.8 
A,ED5-8,AC41A,Y25-64,F,PC,PT	17.5 	13.7 
A,ED5-8,AC41A,Y25-64,F,PC,RO	9.1 	9.5 
A,ED5-8,AC41A,Y25-64,F,PC,RS	9.5 	5.9 
A,ED5-8,AC41A,Y25-64,F,PC,SE	40.6 	24.6 
A,ED5-8,AC41A,Y25-64,F,PC,SI	36.6 	21.5 
A,ED5-8,AC41A,Y25-64,F,PC,SK	14.7 	11.8 
A,ED5-8,AC41A,Y25-64,F,PC,TR	: 	5.0 
A,ED5-8,AC41A,Y25-64,F,PC,UK	33.6 u	: 
A,ED5-8,AC41A,Y25-64,M,PC,AT	39.1 	29.3 
A,ED5-8,AC41A,Y25-64,M,PC,BE	30.1 	21.0 
A,ED5-8,AC41A,Y25-64,M,PC,BG	13.6 	5.6 
A,ED5-8,AC41A,Y25-64,M,PC,CH	45.6 	31.9 
A,ED5-8,AC41A,Y25-64,M,PC,CY	12.6 	18.2 
A,ED5-8,AC41A,Y25-64,M,PC,CZ	17.8 	18.0 
A,ED5-8,AC41A,Y25-64,M,PC,DE	38.6 	: u
A,ED5-8,AC41A,Y25-64,M,PC,DK	45.3 	31.9 
A,ED5-8,AC41A,Y25-64,M,PC,EE	21.8 	12.8 
A,ED5-8,AC41A,Y25-64,M,PC,EL	15.4 	11.2 
A,ED5-8,AC41A,Y25-64,M,PC,ES	15.5 	11.3 
A,ED5-8,AC41A,Y25-64,M,PC,EU27_2007	28.6 e	: 
A,ED5-8,AC41A,Y25-64,M,PC,EU27_2020	28.1 e	19.6 u
A,ED5-8,AC41A,Y25-64,M,PC,EU28	28.5 e	: 
A,ED5-8,AC41A,Y25-64,M,PC,FI	45.6 	30.7 
A,ED5-8,AC41A,Y25-64,M,PC,FR	30.8 	22.3 
A,ED5-8,AC41A,Y25-64,M,PC,HR	16.4 	11.7 
A,ED5-8,AC41A,Y25-64,M,PC,HU	9.9 	9.0 
A,ED5-8,AC41A,Y25-64,M,PC,IE	41.3 u	29.2 
A,ED5-8,AC41A,Y25-64,M,PC,IS	47.5 	: 
A,ED5-8,AC41A,Y25-64,M,PC,IT	16.3 	9.2 
A,ED5-8,AC41A,Y25-64,M,PC,LT	23.3 	8.3 
A,ED5-8,AC41A,Y25-64,M,PC,LU	48.4 	29.8 
A,ED5-8,AC41A,Y25-64,M,PC,LV	10.6 	9.1 
A,ED5-8,AC41A,Y25-64,M,PC,ME	: 	4.0 
A,ED5-8,AC41A,Y25-64,M,PC,MK	24.3 	: 
A,ED5-8,AC41A,Y25-64,M,PC,MT	17.0 	14.7 
A,ED5-8,AC41A,Y25-64,M,PC,NL	48.0 	39.7 
A,ED5-8,AC41A,Y25-64,M,PC,NO	61.8 	61.1 
A,ED5-8,AC41A,Y25-64,M,PC,PL	26.0 u	13.3 
A,ED5-8,AC41A,Y25-64,M,PC,PT	15.1 	11.0 
A,ED5-8,AC41A,Y25-64,M,PC,RO	7.7 	7.0 
A,ED5-8,AC41A,Y25-64,M,PC,RS	7.5 	6.7 
A,ED5-8,AC41A,Y25-64,M,PC,SE	38.6 	26.6 
A,ED5-8,AC41A,Y25-64,M,PC,SI	41.8 	31.3 
A,ED5-8,AC41A,Y25-64,M,PC,SK	12.9 	12.6 
A,ED5-8,AC41A,Y25-64,M,PC,TR	: 	5.5 
A,ED5-8,AC41A,Y25-64,M,PC,UK	31.4 u	: 
A,ED5-8,AC41A,Y25-64,T,PC,AT	35.9 	26.6 
A,ED5-8,AC41A,Y25-64,T,PC,BE	27.5 	20.2 
A,ED5-8,AC41A,Y25-64,T,PC,BG	14.4 	7.5 
A,ED5-8,AC41A,Y25-64,T,PC,CH	43.4 	31.6 
A,ED5-8,AC41A,Y25-64,T,PC,CY	12.7 	18.9 
A,ED5-8,AC41A,Y25-64,T,PC,CZ	18.7 	17.2 
A,ED5-8,AC41A,Y25-64,T,PC,DE	34.9 	: u
A,ED5-8,AC41A,Y25-64,T,PC,DK	43.3 	29.6 
A,ED5-8,AC41A,Y25-64,T,PC,EE	23.1 	16.2 
A,ED5-8,AC41A,Y25-64,T,PC,EL	16.7 	10.8 
A,ED5-8,AC41A,Y25-64,T,PC,ES	16.3 	12.8 
A,ED5-8,AC41A,Y25-64,T,PC,EU27_2007	27.6 e	: 
A,ED5-8,AC41A,Y25-64,T,PC,EU27_2020	26.8 e	19.2 u
A,ED5-8,AC41A,Y25-64,T,PC,EU28	27.5 e	: 
A,ED5-8,AC41A,Y25-64,T,PC,FI	42.9 	31.3 
A,ED5-8,AC41A,Y25-64,T,PC,FR	29.1 	22.0 
A,ED5-8,AC41A,Y25-64,T,PC,HR	18.3 	13.2 
A,ED5-8,AC41A,Y25-64,T,PC,HU	12.9 	9.9 
A,ED5-8,AC41A,Y25-64,T,PC,IE	38.2 u	27.6 
A,ED5-8,AC41A,Y25-64,T,PC,IS	41.9 	: 
A,ED5-8,AC41A,Y25-64,T,PC,IT	16.5 	8.6 
A,ED5-8,AC41A,Y25-64,T,PC,LT	29.2 	11.8 
A,ED5-8,AC41A,Y25-64,T,PC,LU	46.0 	26.7 
A,ED5-8,AC41A,Y25-64,T,PC,LV	12.9 	11.0 
A,ED5-8,AC41A,Y25-64,T,PC,ME	: 	4.0 
A,ED5-8,AC41A,Y25-64,T,PC,MK	22.9 	: 
A,ED5-8,AC41A,Y25-64,T,PC,MT	16.4 	13.8 
A,ED5-8,AC41A,Y25-64,T,PC,NL	50.1 	43.0 
A,ED5-8,AC41A,Y25-64,T,PC,NO	58.6 	59.9 
A,ED5-8,AC41A,Y25-64,T,PC,PL	25.9 u	14.2 
A,ED5-8,AC41A,Y25-64,T,PC,PT	16.6 	12.7 
A,ED5-8,AC41A,Y25-64,T,PC,RO	8.4 	8.3 
A,ED5-8,AC41A,Y25-64,T,PC,RS	8.6 	6.3 
A,ED5-8,AC41A,Y25-64,T,PC,SE	39.7 	25.5 
A,ED5-8,AC41A,Y25-64,T,PC,SI	38.9 	25.6 
A,ED5-8,AC41A,Y25-64,T,PC,SK	13.9 	12.2 
A,ED5-8,AC41A,Y25-64,T,PC,TR	: 	5.3 
A,ED5-8,AC41A,Y25-64,T,PC,UK	32.6 u	: 
A,ED5-8,AC41A,Y35-49,F,PC,AT	34.7 	21.9 
A,ED5-8,AC41A,Y35-49,F,PC,BE	27.9 	20.5 
A,ED5-8,AC41A,Y35-49,F,PC,BG	15.3 	9.0 
A,ED5-8,AC41A,Y35-49,F,PC,CH	40.7 	28.5 
A,ED5-8,AC41A,Y35-49,F,PC,CY	16.1 	19.6 
A,ED5-8,AC41A,Y35-49,F,PC,CZ	23.0 	20.2 
A,ED5-8,AC41A,Y35-49,F,PC,DE	34.3 	: u
A,ED5-8,AC41A,Y35-49,F,PC,DK	48.4 	31.4 
A,ED5-8,AC41A,Y35-49,F,PC,EE	27.3 	17.8 
A,ED5-8,AC41A,Y35-49,F,PC,EL	18.8 	11.1 
A,ED5-8,AC41A,Y35-49,F,PC,ES	16.4 	13.9 
A,ED5-8,AC41A,Y35-49,F,PC,EU27_2007	28.1 e	: 
A,ED5-8,AC41A,Y35-49,F,PC,EU27_2020	26.9 e	20.2 u
A,ED5-8,AC41A,Y35-49,F,PC,EU28	28.0 e	: 
A,ED5-8,AC41A,Y35-49,F,PC,FI	50.4 	38.2 
A,ED5-8,AC41A,Y35-49,F,PC,FR	28.8 	23.5 
A,ED5-8,AC41A,Y35-49,F,PC,HR	21.1 	13.9 
A,ED5-8,AC41A,Y35-49,F,PC,HU	16.8 	9.0 
A,ED5-8,AC41A,Y35-49,F,PC,IE	38.0 u	26.6 
A,ED5-8,AC41A,Y35-49,F,PC,IS	46.0 	: 
A,ED5-8,AC41A,Y35-49,F,PC,IT	13.8 	9.0 
A,ED5-8,AC41A,Y35-49,F,PC,LT	36.6 	15.6 
A,ED5-8,AC41A,Y35-49,F,PC,LU	46.2 	23.5 
A,ED5-8,AC41A,Y35-49,F,PC,LV	17.0 	13.0 
A,ED5-8,AC41A,Y35-49,F,PC,ME	: 	3.1 
A,ED5-8,AC41A,Y35-49,F,PC,MK	24.4 	: 
A,ED5-8,AC41A,Y35-49,F,PC,MT	17.4 	14.3 
A,ED5-8,AC41A,Y35-49,F,PC,NL	59.6 	56.5 
A,ED5-8,AC41A,Y35-49,F,PC,NO	68.7 	67.6 
A,ED5-8,AC41A,Y35-49,F,PC,PL	28.0 u	17.1 
A,ED5-8,AC41A,Y35-49,F,PC,PT	18.2 	13.5 
A,ED5-8,AC41A,Y35-49,F,PC,RO	7.7 	12.6 
A,ED5-8,AC41A,Y35-49,F,PC,RS	9.4 	5.3 
A,ED5-8,AC41A,Y35-49,F,PC,SE	48.2 	26.7 
A,ED5-8,AC41A,Y35-49,F,PC,SI	37.5 	22.1 
A,ED5-8,AC41A,Y35-49,F,PC,SK	13.5 	13.1 
A,ED5-8,AC41A,Y35-49,F,PC,TR	: 	6.1 
A,ED5-8,AC41A,Y35-49,F,PC,UK	35.1 u	: 
A,ED5-8,AC41A,Y35-49,M,PC,AT	39.8 	32.7 
A,ED5-8,AC41A,Y35-49,M,PC,BE	31.4 	20.5 
A,ED5-8,AC41A,Y35-49,M,PC,BG	14.3 	6.0 
A,ED5-8,AC41A,Y35-49,M,PC,CH	44.1 	30.3 
A,ED5-8,AC41A,Y35-49,M,PC,CY	12.3 	19.5 
A,ED5-8,AC41A,Y35-49,M,PC,CZ	17.1 	19.9 
A,ED5-8,AC41A,Y35-49,M,PC,DE	40.6 	: u
A,ED5-8,AC41A,Y35-49,M,PC,DK	49.0 	34.0 
A,ED5-8,AC41A,Y35-49,M,PC,EE	22.3 	14.4 
A,ED5-8,AC41A,Y35-49,M,PC,EL	15.8 	11.2 
A,ED5-8,AC41A,Y35-49,M,PC,ES	14.4 	12.3 
A,ED5-8,AC41A,Y35-49,M,PC,EU27_2007	29.0 e	: 
A,ED5-8,AC41A,Y35-49,M,PC,EU27_2020	28.8 e	20.5 u
A,ED5-8,AC41A,Y35-49,M,PC,EU28	28.9 e	: 
A,ED5-8,AC41A,Y35-49,M,PC,FI	49.6 	37.9 
A,ED5-8,AC41A,Y35-49,M,PC,FR	31.4 	22.6 
A,ED5-8,AC41A,Y35-49,M,PC,HR	18.9 	13.0 
A,ED5-8,AC41A,Y35-49,M,PC,HU	8.3 	6.9 
A,ED5-8,AC41A,Y35-49,M,PC,IE	41.4 u	27.3 
A,ED5-8,AC41A,Y35-49,M,PC,IS	49.5 	: 
A,ED5-8,AC41A,Y35-49,M,PC,IT	16.5 	10.8 
A,ED5-8,AC41A,Y35-49,M,PC,LT	29.7 	8.3 
A,ED5-8,AC41A,Y35-49,M,PC,LU	44.1 	29.3 
A,ED5-8,AC41A,Y35-49,M,PC,LV	11.7 	11.3 
A,ED5-8,AC41A,Y35-49,M,PC,ME	: 	4.1 
A,ED5-8,AC41A,Y35-49,M,PC,MK	33.0 	: 
A,ED5-8,AC41A,Y35-49,M,PC,MT	23.7 	15.6 
A,ED5-8,AC41A,Y35-49,M,PC,NL	49.9 	50.9 
A,ED5-8,AC41A,Y35-49,M,PC,NO	72.4 	70.1 
A,ED5-8,AC41A,Y35-49,M,PC,PL	29.1 u	13.2 
A,ED5-8,AC41A,Y35-49,M,PC,PT	16.2 	8.3 
A,ED5-8,AC41A,Y35-49,M,PC,RO	9.3 	8.4 
A,ED5-8,AC41A,Y35-49,M,PC,RS	7.2 	6.4 
A,ED5-8,AC41A,Y35-49,M,PC,SE	47.5 	31.4 
A,ED5-8,AC41A,Y35-49,M,PC,SI	42.5 	30.4 
A,ED5-8,AC41A,Y35-49,M,PC,SK	7.6 	10.6 
A,ED5-8,AC41A,Y35-49,M,PC,TR	: 	6.3 
A,ED5-8,AC41A,Y35-49,M,PC,UK	29.5 u	: 
A,ED5-8,AC41A,Y35-49,T,PC,AT	37.5 	27.4 
A,ED5-8,AC41A,Y35-49,T,PC,BE	29.6 	20.5 
A,ED5-8,AC41A,Y35-49,T,PC,BG	14.9 	7.8 
A,ED5-8,AC41A,Y35-49,T,PC,CH	42.5 	29.4 
A,ED5-8,AC41A,Y35-49,T,PC,CY	14.3 	19.6 
A,ED5-8,AC41A,Y35-49,T,PC,CZ	20.0 	20.0 
A,ED5-8,AC41A,Y35-49,T,PC,DE	38.0 	: u
A,ED5-8,AC41A,Y35-49,T,PC,DK	48.6 	32.5 
A,ED5-8,AC41A,Y35-49,T,PC,EE	25.5 	16.4 
A,ED5-8,AC41A,Y35-49,T,PC,EL	17.4 	11.2 
A,ED5-8,AC41A,Y35-49,T,PC,ES	15.5 	13.2 
A,ED5-8,AC41A,Y35-49,T,PC,EU27_2007	28.5 e	: 
A,ED5-8,AC41A,Y35-49,T,PC,EU27_2020	27.8 e	20.3 u
A,ED5-8,AC41A,Y35-49,T,PC,EU28	28.4 e	: 
A,ED5-8,AC41A,Y35-49,T,PC,FI	50.0 	38.0 
A,ED5-8,AC41A,Y35-49,T,PC,FR	30.0 	23.1 
A,ED5-8,AC41A,Y35-49,T,PC,HR	20.3 	13.5 
A,ED5-8,AC41A,Y35-49,T,PC,HU	13.0 	8.2 
A,ED5-8,AC41A,Y35-49,T,PC,IE	39.5 u	26.9 
A,ED5-8,AC41A,Y35-49,T,PC,IS	47.3 	: 
A,ED5-8,AC41A,Y35-49,T,PC,IT	15.0 	9.7 
A,ED5-8,AC41A,Y35-49,T,PC,LT	33.7 	12.6 
A,ED5-8,AC41A,Y35-49,T,PC,LU	45.1 	26.2 
A,ED5-8,AC41A,Y35-49,T,PC,LV	15.3 	12.4 
A,ED5-8,AC41A,Y35-49,T,PC,ME	: 	3.5 
A,ED5-8,AC41A,Y35-49,T,PC,MK	28.2 	: 
A,ED5-8,AC41A,Y35-49,T,PC,MT	20.6 	14.9 
A,ED5-8,AC41A,Y35-49,T,PC,NL	54.7 	53.9 
A,ED5-8,AC41A,Y35-49,T,PC,NO	70.4 	68.6 
A,ED5-8,AC41A,Y35-49,T,PC,PL	28.5 u	15.6 
A,ED5-8,AC41A,Y35-49,T,PC,PT	17.4 	11.6 
A,ED5-8,AC41A,Y35-49,T,PC,RO	8.5 	10.7 
A,ED5-8,AC41A,Y35-49,T,PC,RS	8.5 	5.8 
A,ED5-8,AC41A,Y35-49,T,PC,SE	47.9 	28.8 
A,ED5-8,AC41A,Y35-49,T,PC,SI	39.6 	25.6 
A,ED5-8,AC41A,Y35-49,T,PC,SK	10.9 	12.0 
A,ED5-8,AC41A,Y35-49,T,PC,TR	: 	6.2 
A,ED5-8,AC41A,Y35-49,T,PC,UK	32.6 u	: 
A,ED5-8,AC41A,Y50-64,F,PC,AT	36.3 	29.8 
A,ED5-8,AC41A,Y50-64,F,PC,BE	28.4 	20.7 
A,ED5-8,AC41A,Y50-64,F,PC,BG	16.2 	9.0 
A,ED5-8,AC41A,Y50-64,F,PC,CH	47.5 	37.2 
A,ED5-8,AC41A,Y50-64,F,PC,CY	12.2 	24.9 
A,ED5-8,AC41A,Y50-64,F,PC,CZ	20.5 	16.6 
A,ED5-8,AC41A,Y50-64,F,PC,DE	33.8 	: u
A,ED5-8,AC41A,Y50-64,F,PC,DK	38.7 	24.7 
A,ED5-8,AC41A,Y50-64,F,PC,EE	22.3 	14.6 
A,ED5-8,AC41A,Y50-64,F,PC,EL	20.2 	12.1 
A,ED5-8,AC41A,Y50-64,F,PC,ES	19.6 	15.4 
A,ED5-8,AC41A,Y50-64,F,PC,EU27_2007	30.6 e	: 
A,ED5-8,AC41A,Y50-64,F,PC,EU27_2020	29.1 e	19.9 u
A,ED5-8,AC41A,Y50-64,F,PC,EU28	30.5 e	: 
A,ED5-8,AC41A,Y50-64,F,PC,FI	35.4 	27.1 
A,ED5-8,AC41A,Y50-64,F,PC,FR	34.5 	23.3 
A,ED5-8,AC41A,Y50-64,F,PC,HR	16.0 	11.7 
A,ED5-8,AC41A,Y50-64,F,PC,HU	16.9 	14.4 
A,ED5-8,AC41A,Y50-64,F,PC,IE	45.6 u	35.5 
A,ED5-8,AC41A,Y50-64,F,PC,IS	34.4 	: 
A,ED5-8,AC41A,Y50-64,F,PC,IT	18.6 	8.7 
A,ED5-8,AC41A,Y50-64,F,PC,LT	33.3 	13.9 
A,ED5-8,AC41A,Y50-64,F,PC,LU	53.5 	30.2 
A,ED5-8,AC41A,Y50-64,F,PC,LV	12.6 	12.7 
A,ED5-8,AC41A,Y50-64,F,PC,ME	: 	3.1 
A,ED5-8,AC41A,Y50-64,F,PC,MK	23.5 	: 
A,ED5-8,AC41A,Y50-64,F,PC,MT	30.0 	17.0 
A,ED5-8,AC41A,Y50-64,F,PC,NL	49.8 	46.4 
A,ED5-8,AC41A,Y50-64,F,PC,NO	48.3 	63.2 
A,ED5-8,AC41A,Y50-64,F,PC,PL	33.5 u	15.5 
A,ED5-8,AC41A,Y50-64,F,PC,PT	16.2 	14.5 
A,ED5-8,AC41A,Y50-64,F,PC,RO	9.4 	8.2 
A,ED5-8,AC41A,Y50-64,F,PC,RS	8.8 	6.4 
A,ED5-8,AC41A,Y50-64,F,PC,SE	41.1 	27.2 
A,ED5-8,AC41A,Y50-64,F,PC,SI	31.4 	21.8 
A,ED5-8,AC41A,Y50-64,F,PC,SK	21.6 	12.7 
A,ED5-8,AC41A,Y50-64,F,PC,TR	: 	6.5 
A,ED5-8,AC41A,Y50-64,F,PC,UK	38.2 u	: 
A,ED5-8,AC41A,Y50-64,M,PC,AT	38.4 	31.0 
A,ED5-8,AC41A,Y50-64,M,PC,BE	33.9 	26.8 
A,ED5-8,AC41A,Y50-64,M,PC,BG	12.8 	5.5 
A,ED5-8,AC41A,Y50-64,M,PC,CH	48.7 	31.8 
A,ED5-8,AC41A,Y50-64,M,PC,CY	13.9 	23.5 
A,ED5-8,AC41A,Y50-64,M,PC,CZ	19.6 	18.0 
A,ED5-8,AC41A,Y50-64,M,PC,DE	37.8 	: u
A,ED5-8,AC41A,Y50-64,M,PC,DK	47.0 	27.9 
A,ED5-8,AC41A,Y50-64,M,PC,EE	16.7 	12.6 
A,ED5-8,AC41A,Y50-64,M,PC,EL	17.3 	11.0 
A,ED5-8,AC41A,Y50-64,M,PC,ES	19.4 	12.2 
A,ED5-8,AC41A,Y50-64,M,PC,EU27_2007	31.5 e	: 
A,ED5-8,AC41A,Y50-64,M,PC,EU27_2020	30.5 e	21.3 u
A,ED5-8,AC41A,Y50-64,M,PC,EU28	31.4 e	: 
A,ED5-8,AC41A,Y50-64,M,PC,FI	48.4 	30.1 
A,ED5-8,AC41A,Y50-64,M,PC,FR	38.3 	24.5 
A,ED5-8,AC41A,Y50-64,M,PC,HR	15.6 	11.1 
A,ED5-8,AC41A,Y50-64,M,PC,HU	11.2 	11.1 
A,ED5-8,AC41A,Y50-64,M,PC,IE	44.7 u	37.5 
A,ED5-8,AC41A,Y50-64,M,PC,IS	47.0 	: 
A,ED5-8,AC41A,Y50-64,M,PC,IT	16.0 	11.3 
A,ED5-8,AC41A,Y50-64,M,PC,LT	20.8 	12.6 
A,ED5-8,AC41A,Y50-64,M,PC,LU	60.8 	37.5 
A,ED5-8,AC41A,Y50-64,M,PC,LV	13.5 	8.5 
A,ED5-8,AC41A,Y50-64,M,PC,ME	: 	3.5 
A,ED5-8,AC41A,Y50-64,M,PC,MK	16.9 	: 
A,ED5-8,AC41A,Y50-64,M,PC,MT	17.5 	15.3 
A,ED5-8,AC41A,Y50-64,M,PC,NL	45.5 	40.6 
A,ED5-8,AC41A,Y50-64,M,PC,NO	58.3 	65.6 
A,ED5-8,AC41A,Y50-64,M,PC,PL	24.1 u	18.0 
A,ED5-8,AC41A,Y50-64,M,PC,PT	11.8 	14.7 
A,ED5-8,AC41A,Y50-64,M,PC,RO	6.1 	7.0 
A,ED5-8,AC41A,Y50-64,M,PC,RS	5.7 	4.4 
A,ED5-8,AC41A,Y50-64,M,PC,SE	41.9 	28.5 
A,ED5-8,AC41A,Y50-64,M,PC,SI	40.0 	33.2 
A,ED5-8,AC41A,Y50-64,M,PC,SK	18.1 	12.3 
A,ED5-8,AC41A,Y50-64,M,PC,TR	: 	5.1 
A,ED5-8,AC41A,Y50-64,M,PC,UK	37.2 u	: 
A,ED5-8,AC41A,Y50-64,T,PC,AT	37.5 	30.5 
A,ED5-8,AC41A,Y50-64,T,PC,BE	31.2 	23.5 
A,ED5-8,AC41A,Y50-64,T,PC,BG	14.8 	7.6 
A,ED5-8,AC41A,Y50-64,T,PC,CH	48.2 	34.0 
A,ED5-8,AC41A,Y50-64,T,PC,CY	13.1 	24.2 
A,ED5-8,AC41A,Y50-64,T,PC,CZ	20.1 	17.2 
A,ED5-8,AC41A,Y50-64,T,PC,DE	36.3 	: u
A,ED5-8,AC41A,Y50-64,T,PC,DK	42.3 	26.0 
A,ED5-8,AC41A,Y50-64,T,PC,EE	20.5 	13.9 
A,ED5-8,AC41A,Y50-64,T,PC,EL	18.6 	11.5 
A,ED5-8,AC41A,Y50-64,T,PC,ES	19.5 	13.9 
A,ED5-8,AC41A,Y50-64,T,PC,EU27_2007	31.1 e	: 
A,ED5-8,AC41A,Y50-64,T,PC,EU27_2020	29.8 e	20.6 u
A,ED5-8,AC41A,Y50-64,T,PC,EU28	31.0 e	: 
A,ED5-8,AC41A,Y50-64,T,PC,FI	41.1 	28.4 
A,ED5-8,AC41A,Y50-64,T,PC,FR	36.3 	23.9 
A,ED5-8,AC41A,Y50-64,T,PC,HR	15.8 	11.4 
A,ED5-8,AC41A,Y50-64,T,PC,HU	14.6 	13.0 
A,ED5-8,AC41A,Y50-64,T,PC,IE	45.1 u	36.5 
A,ED5-8,AC41A,Y50-64,T,PC,IS	39.7 	: 
A,ED5-8,AC41A,Y50-64,T,PC,IT	17.3 	9.8 
