A,GE1,DEG1,A2,QUINTILE3,PC,CZ	50.0 	73.8 
A,GE1,DEG1,A2,QUINTILE3,PC,DE	80.9 	73.3 
A,GE1,DEG1,A2,QUINTILE3,PC,DK	89.8 	85.1 
A,GE1,DEG1,A2,QUINTILE3,PC,EE	53.2 	78.3 
A,GE1,DEG1,A2,QUINTILE3,PC,EL	38.3 	44.4 
A,GE1,DEG1,A2,QUINTILE3,PC,ES	58.6 	49.6 
A,GE1,DEG1,A2,QUINTILE3,PC,EU27_2007	: 	63.4 e
A,GE1,DEG1,A2,QUINTILE3,PC,EU27_2020	: 	60.9 e
A,GE1,DEG1,A2,QUINTILE3,PC,EU28	: 	63.3 e
A,GE1,DEG1,A2,QUINTILE3,PC,FI	83.9 	87.6 
A,GE1,DEG1,A2,QUINTILE3,PC,FR	63.0 	76.0 
A,GE1,DEG1,A2,QUINTILE3,PC,HR	: 	25.2 
A,GE1,DEG1,A2,QUINTILE3,PC,HU	36.0 	36.0 
A,GE1,DEG1,A2,QUINTILE3,PC,IE	83.7 	62.0 
A,GE1,DEG1,A2,QUINTILE3,PC,IS	85.3 	88.6 
A,GE1,DEG1,A2,QUINTILE3,PC,IT	34.8 	34.9 
A,GE1,DEG1,A2,QUINTILE3,PC,LT	35.5 	48.8 
A,GE1,DEG1,A2,QUINTILE3,PC,LU	82.4 	74.9 u
A,GE1,DEG1,A2,QUINTILE3,PC,LV	44.5 	58.7 
A,GE1,DEG1,A2,QUINTILE3,PC,MT	32.2 	45.0 
A,GE1,DEG1,A2,QUINTILE3,PC,NL	74.5 	82.4 
A,GE1,DEG1,A2,QUINTILE3,PC,NO	79.2 	82.3 
A,GE1,DEG1,A2,QUINTILE3,PC,PL	42.8 	50.6 
A,GE1,DEG1,A2,QUINTILE3,PC,PT	55.9 	45.0 
A,GE1,DEG1,A2,QUINTILE3,PC,RO	: 	22.3 
A,GE1,DEG1,A2,QUINTILE3,PC,RS	: 	30.5 
A,GE1,DEG1,A2,QUINTILE3,PC,SE	82.5 	89.1 
A,GE1,DEG1,A2,QUINTILE3,PC,SI	50.4 	64.3 
A,GE1,DEG1,A2,QUINTILE3,PC,SK	52.8 	67.6 
A,GE1,DEG1,A2,QUINTILE3,PC,UK	78.8 	77.8 
A,GE1,DEG1,A2,QUINTILE4,PC,AT	81.9 	84.2 
A,GE1,DEG1,A2,QUINTILE4,PC,BE	76.6 	86.1 
A,GE1,DEG1,A2,QUINTILE4,PC,BG	35.4 	42.6 
A,GE1,DEG1,A2,QUINTILE4,PC,CH	: 	91.4 
A,GE1,DEG1,A2,QUINTILE4,PC,CY	69.2 	51.8 
A,GE1,DEG1,A2,QUINTILE4,PC,CZ	70.9 	82.5 
A,GE1,DEG1,A2,QUINTILE4,PC,DE	83.4 	91.4 
A,GE1,DEG1,A2,QUINTILE4,PC,DK	88.8 	89.8 
A,GE1,DEG1,A2,QUINTILE4,PC,EE	70.1 	79.4 
A,GE1,DEG1,A2,QUINTILE4,PC,EL	44.2 	46.5 
A,GE1,DEG1,A2,QUINTILE4,PC,ES	78.5 	65.6 
A,GE1,DEG1,A2,QUINTILE4,PC,EU27_2007	: 	74.5 e
A,GE1,DEG1,A2,QUINTILE4,PC,EU27_2020	: 	72.2 e
A,GE1,DEG1,A2,QUINTILE4,PC,EU28	: 	74.4 e
A,GE1,DEG1,A2,QUINTILE4,PC,FI	91.1 	94.3 
A,GE1,DEG1,A2,QUINTILE4,PC,FR	77.8 	88.1 
A,GE1,DEG1,A2,QUINTILE4,PC,HR	: 	39.0 
A,GE1,DEG1,A2,QUINTILE4,PC,HU	54.3 	60.1 
A,GE1,DEG1,A2,QUINTILE4,PC,IE	84.6 	78.7 
A,GE1,DEG1,A2,QUINTILE4,PC,IS	86.4 	94.1 
A,GE1,DEG1,A2,QUINTILE4,PC,IT	49.1 	44.4 
A,GE1,DEG1,A2,QUINTILE4,PC,LT	55.4 	69.1 
A,GE1,DEG1,A2,QUINTILE4,PC,LU	88.3 	84.8 u
A,GE1,DEG1,A2,QUINTILE4,PC,LV	62.7 	75.1 
