freq,acl00,quantile,deg_urb,hhtyp,unit,geo\TIME_PERIOD	2015 
A,AC41A,QUINTILE4,DEG1,A1,PC,LU	33.5 u
A,AC41A,QUINTILE4,DEG1,A1,PC,LV	10.0 
A,AC41A,QUINTILE4,DEG1,A1,PC,MT	13.9 
A,AC41A,QUINTILE4,DEG1,A1,PC,NL	28.6 
A,AC41A,QUINTILE4,DEG1,A1,PC,NO	51.1 
A,AC41A,QUINTILE4,DEG1,A1,PC,PL	18.5 u
A,AC41A,QUINTILE4,DEG1,A1,PC,PT	5.0 
A,AC41A,QUINTILE4,DEG1,A1,PC,RO	1.3 
A,AC41A,QUINTILE4,DEG1,A1,PC,RS	5.2 
A,AC41A,QUINTILE4,DEG1,A1,PC,SE	26.0 
A,AC41A,QUINTILE4,DEG1,A1,PC,SI	32.6 u
A,AC41A,QUINTILE4,DEG1,A1,PC,SK	7.6 u
A,AC41A,QUINTILE4,DEG1,A1,PC,UK	22.2 u
A,AC41A,QUINTILE4,DEG1,A2,PC,AT	20.8 
A,AC41A,QUINTILE4,DEG1,A2,PC,BE	22.1 
A,AC41A,QUINTILE4,DEG1,A2,PC,BG	9.3 
A,AC41A,QUINTILE4,DEG1,A2,PC,CH	32.5 
A,AC41A,QUINTILE4,DEG1,A2,PC,CY	8.9 
A,AC41A,QUINTILE4,DEG1,A2,PC,CZ	7.5 
A,AC41A,QUINTILE4,DEG1,A2,PC,DE	24.6 
A,AC41A,QUINTILE4,DEG1,A2,PC,DK	30.2 
A,AC41A,QUINTILE4,DEG1,A2,PC,EE	17.6 
A,AC41A,QUINTILE4,DEG1,A2,PC,EL	11.2 
A,AC41A,QUINTILE4,DEG1,A2,PC,ES	9.9 
A,AC41A,QUINTILE4,DEG1,A2,PC,EU27_2007	18.1 e
A,AC41A,QUINTILE4,DEG1,A2,PC,EU27_2020	16.6 e
A,AC41A,QUINTILE4,DEG1,A2,PC,EU28	18.1 e
A,AC41A,QUINTILE4,DEG1,A2,PC,FI	26.3 
A,AC41A,QUINTILE4,DEG1,A2,PC,FR	23.1 
A,AC41A,QUINTILE4,DEG1,A2,PC,HR	10.7 
A,AC41A,QUINTILE4,DEG1,A2,PC,HU	3.0 
A,AC41A,QUINTILE4,DEG1,A2,PC,IE	29.8 u
A,AC41A,QUINTILE4,DEG1,A2,PC,IS	22.6 
A,AC41A,QUINTILE4,DEG1,A2,PC,IT	10.2 
A,AC41A,QUINTILE4,DEG1,A2,PC,LT	22.7 
A,AC41A,QUINTILE4,DEG1,A2,PC,LU	12.6 u
A,AC41A,QUINTILE4,DEG1,A2,PC,LV	8.0 
A,AC41A,QUINTILE4,DEG1,A2,PC,MT	10.6 
A,AC41A,QUINTILE4,DEG1,A2,PC,NL	32.0 
A,AC41A,QUINTILE4,DEG1,A2,PC,NO	56.1 
A,AC41A,QUINTILE4,DEG1,A2,PC,PL	11.5 u
A,AC41A,QUINTILE4,DEG1,A2,PC,PT	11.7 
A,AC41A,QUINTILE4,DEG1,A2,PC,RO	1.0 
A,AC41A,QUINTILE4,DEG1,A2,PC,RS	4.2 
A,AC41A,QUINTILE4,DEG1,A2,PC,SE	26.5 
A,AC41A,QUINTILE4,DEG1,A2,PC,SI	29.5 
A,AC41A,QUINTILE4,DEG1,A2,PC,SK	5.0 
A,AC41A,QUINTILE4,DEG1,A2,PC,UK	27.0 u
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,AT	26.3 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,BE	23.2 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,BG	6.8 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,CH	38.3 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,CY	12.0 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,CZ	3.8 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,DE	26.3 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,DK	38.8 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,EE	19.4 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,EL	10.3 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,ES	11.3 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,EU27_2007	21.3 e
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,EU27_2020	20.3 e
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,EU28	21.3 e
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,FI	39.6 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,FR	25.6 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,HR	6.5 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,HU	5.6 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,IE	39.9 u
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,IS	30.2 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,IT	14.1 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,LT	26.6 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,LU	48.9 u
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,LV	3.9 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,MT	7.9 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,NL	46.3 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,NO	73.2 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,PL	21.2 u
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,PT	12.0 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,RO	7.8 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,RS	8.6 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,SE	34.2 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,SI	29.7 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,SK	4.2 
A,AC41A,QUINTILE4,DEG1,A2_DCH,PC,UK	29.5 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,AT	11.8 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,BE	12.2 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,BG	11.1 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,CH	27.2 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,CY	10.7 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,CZ	10.4 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,DE	23.6 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,DK	: u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,EE	8.7 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,EL	11.7 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,ES	9.7 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,EU27_2007	13.9 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,EU27_2020	12.7 e
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,EU28	13.9 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,FI	26.8 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,FR	27.7 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,HR	20.1 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,HU	4.7 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,IE	23.7 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,IS	35.4 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,IT	16.6 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,LT	17.1 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,LU	: u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,LV	1.6 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,MT	7.5 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,NL	42.2 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,NO	57.7 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,PL	7.2 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,PT	6.1 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,RO	1.6 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,RS	8.9 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,SE	: u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,SI	19.8 u
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,SK	1.1 
A,AC41A,QUINTILE4,DEG1,A_GE3,PC,UK	21.7 u
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,AT	25.8 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,BE	23.4 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,BG	7.7 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,CH	34.0 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,CY	10.3 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,CZ	4.0 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,DE	25.3 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,DK	39.9 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,EE	18.2 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,EL	10.4 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,ES	12.2 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,EU27_2007	20.5 e
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,EU27_2020	19.5 e
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,EU28	20.4 e
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,FI	41.9 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,FR	26.7 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,HR	6.6 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,HU	6.1 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,IE	39.8 u
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,IS	29.4 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,IT	13.7 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,LT	23.0 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,LU	43.0 u
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,LV	6.6 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,MT	7.4 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,NL	49.1 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,NO	73.3 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,PL	18.1 u
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,PT	13.1 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,RO	5.7 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,RS	6.3 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,SE	36.2 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,SI	27.1 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,SK	5.6 
A,AC41A,QUINTILE4,DEG1,HH_DCH,PC,UK	28.8 u
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,AT	21.1 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,BE	20.9 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,BG	10.5 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,CH	29.6 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,CY	9.2 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,CZ	9.0 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,DE	26.1 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,DK	28.5 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,EE	18.7 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,EL	11.8 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,ES	10.6 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,EU27_2007	18.1 e
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,EU27_2020	17.1 e
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,EU28	18.1 e
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,FI	25.5 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,FR	23.9 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,HR	16.4 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,HU	4.7 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,IE	27.6 u
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,IS	28.3 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,IT	13.3 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,LT	20.8 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,LU	19.6 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,LV	5.8 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,MT	8.9 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,NL	31.9 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,NO	55.0 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,PL	12.3 u
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,PT	8.9 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,RO	1.2 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,RS	6.3 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,SE	26.6 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,SI	28.0 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,SK	3.8 
A,AC41A,QUINTILE4,DEG1,HH_NDCH,PC,UK	24.7 u
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,AT	22.6 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,BE	21.9 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,BG	9.1 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,CH	31.0 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,CY	9.8 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,CZ	7.0 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,DE	25.9 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,DK	33.5 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,EE	18.5 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,EL	11.3 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,ES	11.1 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,EU27_2007	18.9 e
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,EU27_2020	17.9 e
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,EU28	18.9 e
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,FI	31.9 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,FR	25.0 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,HR	12.2 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,HU	5.2 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,IE	32.9 u
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,IS	28.9 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,IT	13.4 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,LT	21.6 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,LU	26.8 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,LV	6.2 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,MT	8.3 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,NL	39.4 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,NO	61.6 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,PL	14.4 u
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,PT	10.8 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,RO	3.0 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,RS	6.3 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,SE	31.1 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,SI	27.6 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,SK	4.7 
A,AC41A,QUINTILE4,DEG1,TOTAL,PC,UK	25.9 u
A,AC41A,QUINTILE4,DEG2,A1,PC,AT	22.4 
A,AC41A,QUINTILE4,DEG2,A1,PC,BE	24.3 
A,AC41A,QUINTILE4,DEG2,A1,PC,BG	3.2 u
A,AC41A,QUINTILE4,DEG2,A1,PC,CH	39.4 
A,AC41A,QUINTILE4,DEG2,A1,PC,CY	0 u
A,AC41A,QUINTILE4,DEG2,A1,PC,CZ	14.6 
A,AC41A,QUINTILE4,DEG2,A1,PC,DE	35.4 
A,AC41A,QUINTILE4,DEG2,A1,PC,DK	40.0 
A,AC41A,QUINTILE4,DEG2,A1,PC,EE	25.6 u
A,AC41A,QUINTILE4,DEG2,A1,PC,EL	10.5 
A,AC41A,QUINTILE4,DEG2,A1,PC,ES	13.4 
A,AC41A,QUINTILE4,DEG2,A1,PC,EU27_2007	25.7 e
A,AC41A,QUINTILE4,DEG2,A1,PC,EU27_2020	26.1 e
A,AC41A,QUINTILE4,DEG2,A1,PC,EU28	25.7 e
A,AC41A,QUINTILE4,DEG2,A1,PC,FI	21.0 
A,AC41A,QUINTILE4,DEG2,A1,PC,FR	29.6 
A,AC41A,QUINTILE4,DEG2,A1,PC,HR	19.0 
A,AC41A,QUINTILE4,DEG2,A1,PC,HU	12.1 
A,AC41A,QUINTILE4,DEG2,A1,PC,IE	39.0 u
A,AC41A,QUINTILE4,DEG2,A1,PC,IS	: u
A,AC41A,QUINTILE4,DEG2,A1,PC,IT	16.2 
A,AC41A,QUINTILE4,DEG2,A1,PC,LT	: u
A,AC41A,QUINTILE4,DEG2,A1,PC,LU	49.9 u
A,AC41A,QUINTILE4,DEG2,A1,PC,LV	17.7 u
A,AC41A,QUINTILE4,DEG2,A1,PC,MT	: u
A,AC41A,QUINTILE4,DEG2,A1,PC,NL	35.7 
A,AC41A,QUINTILE4,DEG2,A1,PC,NO	40.3 
A,AC41A,QUINTILE4,DEG2,A1,PC,PL	14.2 u
A,AC41A,QUINTILE4,DEG2,A1,PC,PT	15.1 
A,AC41A,QUINTILE4,DEG2,A1,PC,RO	4.7 
A,AC41A,QUINTILE4,DEG2,A1,PC,RS	4.9 
A,AC41A,QUINTILE4,DEG2,A1,PC,SE	38.2 
A,AC41A,QUINTILE4,DEG2,A1,PC,SI	40.4 u
A,AC41A,QUINTILE4,DEG2,A1,PC,SK	20.3 u
A,AC41A,QUINTILE4,DEG2,A1,PC,UK	22.3 u
A,AC41A,QUINTILE4,DEG2,A2,PC,AT	23.8 
A,AC41A,QUINTILE4,DEG2,A2,PC,BE	21.4 
A,AC41A,QUINTILE4,DEG2,A2,PC,BG	1.6 
A,AC41A,QUINTILE4,DEG2,A2,PC,CH	36.5 
A,AC41A,QUINTILE4,DEG2,A2,PC,CY	0.0 
A,AC41A,QUINTILE4,DEG2,A2,PC,CZ	11.2 
A,AC41A,QUINTILE4,DEG2,A2,PC,DE	32.1 
A,AC41A,QUINTILE4,DEG2,A2,PC,DK	37.6 
A,AC41A,QUINTILE4,DEG2,A2,PC,EE	7.5 
A,AC41A,QUINTILE4,DEG2,A2,PC,EL	12.8 
A,AC41A,QUINTILE4,DEG2,A2,PC,ES	8.1 
A,AC41A,QUINTILE4,DEG2,A2,PC,EU27_2007	21.6 e
A,AC41A,QUINTILE4,DEG2,A2,PC,EU27_2020	21.6 e
A,AC41A,QUINTILE4,DEG2,A2,PC,EU28	21.5 e
A,AC41A,QUINTILE4,DEG2,A2,PC,FI	32.1 
A,AC41A,QUINTILE4,DEG2,A2,PC,FR	19.6 
A,AC41A,QUINTILE4,DEG2,A2,PC,HR	9.8 
A,AC41A,QUINTILE4,DEG2,A2,PC,HU	2.8 
A,AC41A,QUINTILE4,DEG2,A2,PC,IE	30.3 u
A,AC41A,QUINTILE4,DEG2,A2,PC,IS	37.8 u
A,AC41A,QUINTILE4,DEG2,A2,PC,IT	10.2 
A,AC41A,QUINTILE4,DEG2,A2,PC,LT	: u
A,AC41A,QUINTILE4,DEG2,A2,PC,LU	42.3 
A,AC41A,QUINTILE4,DEG2,A2,PC,LV	5.6 
A,AC41A,QUINTILE4,DEG2,A2,PC,MT	16.6 u
A,AC41A,QUINTILE4,DEG2,A2,PC,NL	44.0 
A,AC41A,QUINTILE4,DEG2,A2,PC,NO	33.7 
A,AC41A,QUINTILE4,DEG2,A2,PC,PL	12.6 u
A,AC41A,QUINTILE4,DEG2,A2,PC,PT	8.6 
A,AC41A,QUINTILE4,DEG2,A2,PC,RO	4.5 
A,AC41A,QUINTILE4,DEG2,A2,PC,RS	2.6 
A,AC41A,QUINTILE4,DEG2,A2,PC,SE	36.2 
A,AC41A,QUINTILE4,DEG2,A2,PC,SI	34.7 
A,AC41A,QUINTILE4,DEG2,A2,PC,SK	9.4 
A,AC41A,QUINTILE4,DEG2,A2,PC,UK	21.3 u
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,AT	39.1 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,BE	25.2 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,BG	5.4 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,CH	41.5 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,CY	3.8 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,CZ	18.3 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,DE	36.2 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,DK	50.6 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,EE	16.6 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,EL	16.7 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,ES	11.6 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,EU27_2007	26.6 e
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,EU27_2020	26.1 e
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,EU28	26.5 e
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,FI	44.1 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,FR	24.7 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,HR	9.3 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,HU	11.0 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,IE	35.3 u
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,IS	49.4 u
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,IT	15.0 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,LT	: z
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,LU	44.2 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,LV	13.5 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,MT	22.5 u
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,NL	55.5 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,NO	56.7 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,PL	18.7 u
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,PT	12.5 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,RO	9.3 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,RS	2.8 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,SE	47.0 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,SI	38.6 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,SK	14.3 
A,AC41A,QUINTILE4,DEG2,A2_DCH,PC,UK	31.0 u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,AT	45.0 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,BE	31.8 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,BG	0.5 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,CH	33.8 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,CY	4.2 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,CZ	10.9 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,DE	29.5 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,DK	: u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,EE	10.2 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,EL	11.1 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,ES	10.3 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,EU27_2007	17.6 e
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,EU27_2020	17.4 e
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,EU28	17.4 e
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,FI	47.7 u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,FR	19.6 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,HR	8.6 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,HU	6.4 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,IE	39.8 u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,IS	: u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,IT	13.0 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,LT	: z
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,LU	35.7 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,LV	11.3 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,MT	17.1 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,NL	49.1 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,NO	34.6 u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,PL	7.0 u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,PT	10.8 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,RO	5.3 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,RS	6.8 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,SE	26.8 u
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,SI	29.7 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,SK	4.7 
A,AC41A,QUINTILE4,DEG2,A_GE3,PC,UK	17.6 u
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,AT	34.6 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,BE	26.7 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,BG	5.3 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,CH	45.3 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,CY	6.4 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,CZ	17.5 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,DE	35.3 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,DK	46.3 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,EE	14.6 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,EL	14.5 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,ES	13.5 
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,EU27_2007	24.6 e
A,AC41A,QUINTILE4,DEG2,HH_DCH,PC,EU27_2020	24.2 e
