freq,frequenc,ind_type,isced11,age,sex,unit,geo\TIME_PERIOD	2015 	2022 
A,1M,FAM,ED3_4,Y50-64,F,PC,EU27_2007	7.5 e	: 
A,1M,FAM,ED3_4,Y50-64,F,PC,EU27_2020	7.4 	4.4 u
A,1M,FAM,ED3_4,Y50-64,F,PC,EU28	7.5 e	: 
A,1M,FAM,ED3_4,Y50-64,F,PC,FI	4.0 	2.6 
A,1M,FAM,ED3_4,Y50-64,F,PC,FR	3.7 	3.9 
A,1M,FAM,ED3_4,Y50-64,F,PC,HR	6.6 	5.6 
A,1M,FAM,ED3_4,Y50-64,F,PC,HU	13.0 	4.7 
A,1M,FAM,ED3_4,Y50-64,F,PC,IE	2.4 u	5.3 
A,1M,FAM,ED3_4,Y50-64,F,PC,IS	2.8 	: 
A,1M,FAM,ED3_4,Y50-64,F,PC,IT	4.5 	4.2 
A,1M,FAM,ED3_4,Y50-64,F,PC,LT	13.9 	6.7 
A,1M,FAM,ED3_4,Y50-64,F,PC,LU	3.6 	2.2 
A,1M,FAM,ED3_4,Y50-64,F,PC,LV	13.5 	10.1 
A,1M,FAM,ED3_4,Y50-64,F,PC,ME	6.8 	4.9 
A,1M,FAM,ED3_4,Y50-64,F,PC,MK	4.1 	: 
A,1M,FAM,ED3_4,Y50-64,F,PC,MT	5.9 	1.5 
A,1M,FAM,ED3_4,Y50-64,F,PC,NL	4.1 	2.5 
A,1M,FAM,ED3_4,Y50-64,F,PC,NO	2.1 	2.4 
A,1M,FAM,ED3_4,Y50-64,F,PC,PL	15.7 u	3.7 
A,1M,FAM,ED3_4,Y50-64,F,PC,PT	3.6 	5.3 
A,1M,FAM,ED3_4,Y50-64,F,PC,RO	14.6 	5.5 
A,1M,FAM,ED3_4,Y50-64,F,PC,RS	4.2 	6.1 
A,1M,FAM,ED3_4,Y50-64,F,PC,SE	2.4 	5.1 
A,1M,FAM,ED3_4,Y50-64,F,PC,SI	9.9 	6.6 
A,1M,FAM,ED3_4,Y50-64,F,PC,SK	5.8 	5.3 
A,1M,FAM,ED3_4,Y50-64,F,PC,TR	: 	4.7 
A,1M,FAM,ED3_4,Y50-64,F,PC,UK	4.2 u	: 
A,1M,FAM,ED3_4,Y50-64,M,PC,AT	12.4 	8.3 
A,1M,FAM,ED3_4,Y50-64,M,PC,BE	8.3 	7.6 
A,1M,FAM,ED3_4,Y50-64,M,PC,BG	19.7 	4.7 
A,1M,FAM,ED3_4,Y50-64,M,PC,CH	11.1 	8.6 
A,1M,FAM,ED3_4,Y50-64,M,PC,CY	2.1 	0.6 
A,1M,FAM,ED3_4,Y50-64,M,PC,CZ	10.6 	6.9 
A,1M,FAM,ED3_4,Y50-64,M,PC,DE	11.3 	: u
A,1M,FAM,ED3_4,Y50-64,M,PC,DK	6.6 	13.5 
A,1M,FAM,ED3_4,Y50-64,M,PC,EE	18.6 	15.5 
A,1M,FAM,ED3_4,Y50-64,M,PC,EL	7.0 	5.6 
A,1M,FAM,ED3_4,Y50-64,M,PC,ES	6.6 	7.5 
A,1M,FAM,ED3_4,Y50-64,M,PC,EU27_2007	11.5 e	: 
A,1M,FAM,ED3_4,Y50-64,M,PC,EU27_2020	11.3 	7.6 u
A,1M,FAM,ED3_4,Y50-64,M,PC,EU28	11.5 e	: 
A,1M,FAM,ED3_4,Y50-64,M,PC,FI	8.0 	5.9 
A,1M,FAM,ED3_4,Y50-64,M,PC,FR	9.5 	9.5 
A,1M,FAM,ED3_4,Y50-64,M,PC,HR	11.4 	8.5 
A,1M,FAM,ED3_4,Y50-64,M,PC,HU	17.7 	9.1 
A,1M,FAM,ED3_4,Y50-64,M,PC,IE	9.9 u	10.8 
A,1M,FAM,ED3_4,Y50-64,M,PC,IS	5.6 	: 
A,1M,FAM,ED3_4,Y50-64,M,PC,IT	7.1 	2.7 
A,1M,FAM,ED3_4,Y50-64,M,PC,LT	14.6 	12.2 
A,1M,FAM,ED3_4,Y50-64,M,PC,LU	9.8 	10.3 
A,1M,FAM,ED3_4,Y50-64,M,PC,LV	21.1 	15.7 
A,1M,FAM,ED3_4,Y50-64,M,PC,ME	7.0 	5.5 
A,1M,FAM,ED3_4,Y50-64,M,PC,MK	4.7 	: 
A,1M,FAM,ED3_4,Y50-64,M,PC,MT	4.0 	2.2 
A,1M,FAM,ED3_4,Y50-64,M,PC,NL	4.9 	4.9 
A,1M,FAM,ED3_4,Y50-64,M,PC,NO	8.1 	4.1 
A,1M,FAM,ED3_4,Y50-64,M,PC,PL	21.4 u	8.7 
A,1M,FAM,ED3_4,Y50-64,M,PC,PT	10.2 	9.6 
A,1M,FAM,ED3_4,Y50-64,M,PC,RO	14.9 	5.8 
A,1M,FAM,ED3_4,Y50-64,M,PC,RS	10.7 	6.6 
A,1M,FAM,ED3_4,Y50-64,M,PC,SE	8.3 	10.3 
A,1M,FAM,ED3_4,Y50-64,M,PC,SI	14.1 	12.4 
A,1M,FAM,ED3_4,Y50-64,M,PC,SK	6.6 	6.6 
A,1M,FAM,ED3_4,Y50-64,M,PC,TR	: 	7.4 
A,1M,FAM,ED3_4,Y50-64,M,PC,UK	6.0 u	: 
A,1M,FAM,ED3_4,Y50-64,T,PC,AT	10.7 	6.5 
A,1M,FAM,ED3_4,Y50-64,T,PC,BE	7.2 	5.5 
A,1M,FAM,ED3_4,Y50-64,T,PC,BG	18.3 	4.6 
A,1M,FAM,ED3_4,Y50-64,T,PC,CH	7.2 	6.4 
A,1M,FAM,ED3_4,Y50-64,T,PC,CY	1.5 	0.4 
A,1M,FAM,ED3_4,Y50-64,T,PC,CZ	8.4 	5.5 
A,1M,FAM,ED3_4,Y50-64,T,PC,DE	8.7 	: u
A,1M,FAM,ED3_4,Y50-64,T,PC,DK	5.6 	9.6 
A,1M,FAM,ED3_4,Y50-64,T,PC,EE	14.4 	13.2 
A,1M,FAM,ED3_4,Y50-64,T,PC,EL	6.6 	4.4 
A,1M,FAM,ED3_4,Y50-64,T,PC,ES	5.3 	5.4 
A,1M,FAM,ED3_4,Y50-64,T,PC,EU27_2007	9.5 e	: 
A,1M,FAM,ED3_4,Y50-64,T,PC,EU27_2020	9.3 	6.0 u
A,1M,FAM,ED3_4,Y50-64,T,PC,EU28	9.5 e	: 
A,1M,FAM,ED3_4,Y50-64,T,PC,FI	6.1 	4.5 
A,1M,FAM,ED3_4,Y50-64,T,PC,FR	6.7 	6.7 
A,1M,FAM,ED3_4,Y50-64,T,PC,HR	9.3 	7.1 
A,1M,FAM,ED3_4,Y50-64,T,PC,HU	15.4 	6.9 
A,1M,FAM,ED3_4,Y50-64,T,PC,IE	5.0 u	7.7 
A,1M,FAM,ED3_4,Y50-64,T,PC,IS	4.5 	: 
A,1M,FAM,ED3_4,Y50-64,T,PC,IT	5.8 	3.5 
A,1M,FAM,ED3_4,Y50-64,T,PC,LT	14.2 	9.5 
A,1M,FAM,ED3_4,Y50-64,T,PC,LU	7.0 	6.3 
A,1M,FAM,ED3_4,Y50-64,T,PC,LV	17.2 	12.9 
A,1M,FAM,ED3_4,Y50-64,T,PC,ME	6.9 	5.2 
A,1M,FAM,ED3_4,Y50-64,T,PC,MK	4.4 	: 
A,1M,FAM,ED3_4,Y50-64,T,PC,MT	5.0 	1.9 
A,1M,FAM,ED3_4,Y50-64,T,PC,NL	4.4 	3.6 
A,1M,FAM,ED3_4,Y50-64,T,PC,NO	5.1 	3.3 
A,1M,FAM,ED3_4,Y50-64,T,PC,PL	18.1 u	6.2 
A,1M,FAM,ED3_4,Y50-64,T,PC,PT	6.9 	7.4 
A,1M,FAM,ED3_4,Y50-64,T,PC,RO	14.8 	5.6 
A,1M,FAM,ED3_4,Y50-64,T,PC,RS	7.7 	6.4 
A,1M,FAM,ED3_4,Y50-64,T,PC,SE	5.7 	8.0 
A,1M,FAM,ED3_4,Y50-64,T,PC,SI	12.2 	9.8 
A,1M,FAM,ED3_4,Y50-64,T,PC,SK	6.2 	6.0 
A,1M,FAM,ED3_4,Y50-64,T,PC,TR	: 	6.4 
A,1M,FAM,ED3_4,Y50-64,T,PC,UK	5.1 u	: 
A,1M,FAM,ED3_4,Y65-74,F,PC,AT	8.4 	6.2 
A,1M,FAM,ED3_4,Y65-74,F,PC,BE	7.2 	2.8 
A,1M,FAM,ED3_4,Y65-74,F,PC,BG	16.8 	4.5 
A,1M,FAM,ED3_4,Y65-74,F,PC,CH	4.6 	3.2 
A,1M,FAM,ED3_4,Y65-74,F,PC,CY	0.6 	0.0 n
A,1M,FAM,ED3_4,Y65-74,F,PC,CZ	6.1 	4.4 
A,1M,FAM,ED3_4,Y65-74,F,PC,DE	5.6 	: u
A,1M,FAM,ED3_4,Y65-74,F,PC,DK	3.9 	7.7 
A,1M,FAM,ED3_4,Y65-74,F,PC,EE	7.1 	8.9 
A,1M,FAM,ED3_4,Y65-74,F,PC,EL	19.0 	4.9 
A,1M,FAM,ED3_4,Y65-74,F,PC,ES	1.3 	4.2 
A,1M,FAM,ED3_4,Y65-74,F,PC,EU27_2007	7.3 e	: 
A,1M,FAM,ED3_4,Y65-74,F,PC,EU27_2020	7.5 	5.0 u
A,1M,FAM,ED3_4,Y65-74,F,PC,EU28	7.3 e	: 
A,1M,FAM,ED3_4,Y65-74,F,PC,FI	5.0 	2.0 
A,1M,FAM,ED3_4,Y65-74,F,PC,FR	6.0 	3.8 
A,1M,FAM,ED3_4,Y65-74,F,PC,HR	8.4 	5.0 
A,1M,FAM,ED3_4,Y65-74,F,PC,HU	11.5 	3.3 
A,1M,FAM,ED3_4,Y65-74,F,PC,IE	0.0 u	1.3 
A,1M,FAM,ED3_4,Y65-74,F,PC,IS	2.4 u	: 
A,1M,FAM,ED3_4,Y65-74,F,PC,IT	3.4 	5.7 
A,1M,FAM,ED3_4,Y65-74,F,PC,LT	8.1 	7.9 
A,1M,FAM,ED3_4,Y65-74,F,PC,LU	3.5 	3.0 
A,1M,FAM,ED3_4,Y65-74,F,PC,LV	9.6 	10.5 
A,1M,FAM,ED3_4,Y65-74,F,PC,ME	6.7 	6.5 
A,1M,FAM,ED3_4,Y65-74,F,PC,MK	3.8 	: 
A,1M,FAM,ED3_4,Y65-74,F,PC,MT	0.0 n	1.2 
A,1M,FAM,ED3_4,Y65-74,F,PC,NL	3.6 	3.0 
A,1M,FAM,ED3_4,Y65-74,F,PC,NO	3.0 	3.6 
A,1M,FAM,ED3_4,Y65-74,F,PC,PL	16.6 u	3.9 
A,1M,FAM,ED3_4,Y65-74,F,PC,PT	4.0 	3.2 
A,1M,FAM,ED3_4,Y65-74,F,PC,RO	14.2 	6.7 
A,1M,FAM,ED3_4,Y65-74,F,PC,RS	3.3 	9.0 
A,1M,FAM,ED3_4,Y65-74,F,PC,SE	5.1 	4.9 
A,1M,FAM,ED3_4,Y65-74,F,PC,SI	8.6 	7.3 
A,1M,FAM,ED3_4,Y65-74,F,PC,SK	5.7 	7.3 
A,1M,FAM,ED3_4,Y65-74,F,PC,TR	: 	4.2 
A,1M,FAM,ED3_4,Y65-74,F,PC,UK	5.6 u	: 
A,1M,FAM,ED3_4,Y65-74,M,PC,AT	15.3 	9.8 
A,1M,FAM,ED3_4,Y65-74,M,PC,BE	5.5 	5.4 
A,1M,FAM,ED3_4,Y65-74,M,PC,BG	17.9 	8.2 
A,1M,FAM,ED3_4,Y65-74,M,PC,CH	11.3 	7.6 
A,1M,FAM,ED3_4,Y65-74,M,PC,CY	2.4 	0.3 
A,1M,FAM,ED3_4,Y65-74,M,PC,CZ	9.1 	7.6 
A,1M,FAM,ED3_4,Y65-74,M,PC,DE	11.0 	: u
A,1M,FAM,ED3_4,Y65-74,M,PC,DK	9.1 	12.7 
A,1M,FAM,ED3_4,Y65-74,M,PC,EE	20.4 	11.2 
A,1M,FAM,ED3_4,Y65-74,M,PC,EL	19.3 	7.3 
A,1M,FAM,ED3_4,Y65-74,M,PC,ES	3.7 	5.7 
A,1M,FAM,ED3_4,Y65-74,M,PC,EU27_2007	10.3 e	: 
A,1M,FAM,ED3_4,Y65-74,M,PC,EU27_2020	10.2 	8.4 u
A,1M,FAM,ED3_4,Y65-74,M,PC,EU28	10.3 e	: 
A,1M,FAM,ED3_4,Y65-74,M,PC,FI	11.4 	9.9 
A,1M,FAM,ED3_4,Y65-74,M,PC,FR	5.7 	9.7 
A,1M,FAM,ED3_4,Y65-74,M,PC,HR	11.2 	8.1 
A,1M,FAM,ED3_4,Y65-74,M,PC,HU	16.4 	8.0 
A,1M,FAM,ED3_4,Y65-74,M,PC,IE	10.9 u	4.5 
A,1M,FAM,ED3_4,Y65-74,M,PC,IS	6.1 	: 
A,1M,FAM,ED3_4,Y65-74,M,PC,IT	4.8 	5.4 
A,1M,FAM,ED3_4,Y65-74,M,PC,LT	15.2 	9.8 
A,1M,FAM,ED3_4,Y65-74,M,PC,LU	6.5 	8.7 
A,1M,FAM,ED3_4,Y65-74,M,PC,LV	20.0 	17.4 
A,1M,FAM,ED3_4,Y65-74,M,PC,ME	12.3 	7.9 
A,1M,FAM,ED3_4,Y65-74,M,PC,MK	4.3 	: 
A,1M,FAM,ED3_4,Y65-74,M,PC,MT	5.0 	1.1 
A,1M,FAM,ED3_4,Y65-74,M,PC,NL	6.0 	7.3 
A,1M,FAM,ED3_4,Y65-74,M,PC,NO	7.8 	6.7 
A,1M,FAM,ED3_4,Y65-74,M,PC,PL	20.9 u	8.9 
A,1M,FAM,ED3_4,Y65-74,M,PC,PT	4.4 	9.0 
A,1M,FAM,ED3_4,Y65-74,M,PC,RO	11.2 	6.3 
A,1M,FAM,ED3_4,Y65-74,M,PC,RS	9.2 	10.3 
A,1M,FAM,ED3_4,Y65-74,M,PC,SE	9.3 	15.7 
A,1M,FAM,ED3_4,Y65-74,M,PC,SI	9.4 	10.1 
A,1M,FAM,ED3_4,Y65-74,M,PC,SK	8.2 	6.2 
A,1M,FAM,ED3_4,Y65-74,M,PC,TR	: 	8.5 
A,1M,FAM,ED3_4,Y65-74,M,PC,UK	10.4 u	: 
A,1M,FAM,ED3_4,Y65-74,T,PC,AT	11.6 	7.8 
A,1M,FAM,ED3_4,Y65-74,T,PC,BE	6.4 	4.0 
A,1M,FAM,ED3_4,Y65-74,T,PC,BG	17.3 	6.1 
A,1M,FAM,ED3_4,Y65-74,T,PC,CH	7.6 	5.2 
A,1M,FAM,ED3_4,Y65-74,T,PC,CY	1.5 	0.1 
A,1M,FAM,ED3_4,Y65-74,T,PC,CZ	7.5 	5.9 
A,1M,FAM,ED3_4,Y65-74,T,PC,DE	8.0 	: u
A,1M,FAM,ED3_4,Y65-74,T,PC,DK	6.6 	10.3 
A,1M,FAM,ED3_4,Y65-74,T,PC,EE	11.7 	9.9 
A,1M,FAM,ED3_4,Y65-74,T,PC,EL	19.1 	6.1 
A,1M,FAM,ED3_4,Y65-74,T,PC,ES	2.5 	4.9 
A,1M,FAM,ED3_4,Y65-74,T,PC,EU27_2007	8.7 e	: 
A,1M,FAM,ED3_4,Y65-74,T,PC,EU27_2020	8.8 	6.6 u
A,1M,FAM,ED3_4,Y65-74,T,PC,EU28	8.7 e	: 
A,1M,FAM,ED3_4,Y65-74,T,PC,FI	8.0 	6.2 
A,1M,FAM,ED3_4,Y65-74,T,PC,FR	5.9 	6.7 
A,1M,FAM,ED3_4,Y65-74,T,PC,HR	9.9 	6.6 
A,1M,FAM,ED3_4,Y65-74,T,PC,HU	13.5 	5.4 
A,1M,FAM,ED3_4,Y65-74,T,PC,IE	4.4 u	2.8 
A,1M,FAM,ED3_4,Y65-74,T,PC,IS	5.0 	: 
A,1M,FAM,ED3_4,Y65-74,T,PC,IT	4.1 	5.5 
A,1M,FAM,ED3_4,Y65-74,T,PC,LT	10.8 	8.7 
A,1M,FAM,ED3_4,Y65-74,T,PC,LU	5.2 	6.0 
A,1M,FAM,ED3_4,Y65-74,T,PC,LV	13.4 	13.3 
A,1M,FAM,ED3_4,Y65-74,T,PC,ME	9.7 	7.3 
A,1M,FAM,ED3_4,Y65-74,T,PC,MK	4.1 	: 
A,1M,FAM,ED3_4,Y65-74,T,PC,MT	2.5 	1.1 
A,1M,FAM,ED3_4,Y65-74,T,PC,NL	4.9 	5.2 
A,1M,FAM,ED3_4,Y65-74,T,PC,NO	5.4 	5.1 
A,1M,FAM,ED3_4,Y65-74,T,PC,PL	18.4 u	6.2 
A,1M,FAM,ED3_4,Y65-74,T,PC,PT	4.2 	6.4 
A,1M,FAM,ED3_4,Y65-74,T,PC,RO	12.5 	6.5 
A,1M,FAM,ED3_4,Y65-74,T,PC,RS	6.2 	9.6 
A,1M,FAM,ED3_4,Y65-74,T,PC,SE	7.4 	10.6 
A,1M,FAM,ED3_4,Y65-74,T,PC,SI	9.0 	8.8 
A,1M,FAM,ED3_4,Y65-74,T,PC,SK	6.8 	6.8 
A,1M,FAM,ED3_4,Y65-74,T,PC,TR	: 	7.0 
A,1M,FAM,ED3_4,Y65-74,T,PC,UK	8.1 u	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,AT	7.5 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,BE	5.6 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,BG	14.2 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,CH	4.4 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,CY	1.1 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,CZ	5.9 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,DE	5.8 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,DK	3.8 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,EE	8.4 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,EL	5.3 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,ES	4.1 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,EU27_2007	6.8 e	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,EU27_2020	7.1 e	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,EU28	6.8 e	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,FI	3.5 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,FR	4.2 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,HR	8.8 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,HU	11.9 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,IE	1.8 u	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,IS	5.1 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,IT	4.6 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,LT	11.4 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,LU	5.0 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,LV	12.7 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,MK	3.3 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,MT	4.1 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,NL	3.1 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,NO	2.7 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,PL	16.2 u	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,PT	6.1 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,RO	12.4 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,RS	4.2 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,SE	4.4 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,SI	8.7 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,SK	5.0 	: 
A,1M,FAM,ED3_4,Y_GE16,F,PC,UK	3.4 u	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,AT	12.9 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,BE	6.8 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,BG	15.0 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,CH	8.8 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,CY	1.8 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,CZ	9.7 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,DE	9.5 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,DK	7.1 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,EE	16.5 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,EL	6.7 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,ES	5.4 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,EU27_2007	9.9 e	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,EU27_2020	10.1 e	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,EU28	9.9 e	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,FI	7.2 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,FR	8.1 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,HR	10.6 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,HU	15.5 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,IE	7.5 u	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,IS	5.9 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,IT	6.4 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,LT	13.3 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,LU	8.8 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,LV	19.0 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,MK	3.5 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,MT	4.4 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,NL	4.6 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,NO	6.0 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,PL	20.3 u	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,PT	7.8 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,RO	12.8 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,RS	8.0 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,SE	7.2 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,SI	12.4 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,SK	6.4 	: 
A,1M,FAM,ED3_4,Y_GE16,M,PC,UK	6.2 u	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,AT	10.3 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,BE	6.2 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,BG	14.6 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,CH	6.5 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,CY	1.5 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,CZ	7.8 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,DE	7.6 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,DK	5.5 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,EE	12.6 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,EL	6.0 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,ES	4.7 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,EU27_2007	8.4 e	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,EU27_2020	8.6 e	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,EU28	8.4 e	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,FI	5.5 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,FR	6.2 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,HR	9.8 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,HU	13.7 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,IE	4.0 u	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,IS	5.6 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,IT	5.5 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,LT	12.3 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,LU	7.0 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,LV	15.7 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,MK	3.4 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,MT	4.3 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,NL	3.8 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,NO	4.5 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,PL	18.3 u	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,PT	6.9 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,RO	12.6 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,RS	6.2 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,SE	5.9 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,SI	10.7 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,SK	5.8 	: 
A,1M,FAM,ED3_4,Y_GE16,T,PC,UK	4.7 u	: 
A,1M,FAM,ED3_4,Y_GE18,F,PC,AT	7.5 	4.2 
A,1M,FAM,ED3_4,Y_GE18,F,PC,BE	5.7 	3.7 
A,1M,FAM,ED3_4,Y_GE18,F,PC,BG	14.2 	3.6 
A,1M,FAM,ED3_4,Y_GE18,F,PC,CH	4.4 	4.5 
A,1M,FAM,ED3_4,Y_GE18,F,PC,CY	1.1 	0.6 
A,1M,FAM,ED3_4,Y_GE18,F,PC,CZ	5.9 	4.5 
A,1M,FAM,ED3_4,Y_GE18,F,PC,DE	5.8 	: u
A,1M,FAM,ED3_4,Y_GE18,F,PC,DK	3.8 	6.2 
A,1M,FAM,ED3_4,Y_GE18,F,PC,EE	8.4 	9.9 
A,1M,FAM,ED3_4,Y_GE18,F,PC,EL	5.3 	4.1 
A,1M,FAM,ED3_4,Y_GE18,F,PC,ES	4.1 	4.4 
A,1M,FAM,ED3_4,Y_GE18,F,PC,EU27_2020	6.9 	4.8 u
A,1M,FAM,ED3_4,Y_GE18,F,PC,FI	3.5 	3.6 
A,1M,FAM,ED3_4,Y_GE18,F,PC,FR	4.2 	4.7 
A,1M,FAM,ED3_4,Y_GE18,F,PC,HR	8.8 	5.7 
A,1M,FAM,ED3_4,Y_GE18,F,PC,HU	11.9 	4.7 
A,1M,FAM,ED3_4,Y_GE18,F,PC,IE	1.7 u	5.4 
A,1M,FAM,ED3_4,Y_GE18,F,PC,IS	5.1 	: 
A,1M,FAM,ED3_4,Y_GE18,F,PC,IT	4.6 	4.7 
A,1M,FAM,ED3_4,Y_GE18,F,PC,LT	11.3 	6.7 
A,1M,FAM,ED3_4,Y_GE18,F,PC,LU	5.0 	2.4 
A,1M,FAM,ED3_4,Y_GE18,F,PC,LV	12.7 	10.0 
A,1M,FAM,ED3_4,Y_GE18,F,PC,ME	5.4 	5.3 
A,1M,FAM,ED3_4,Y_GE18,F,PC,MK	3.3 	: 
A,1M,FAM,ED3_4,Y_GE18,F,PC,MT	4.2 	1.6 
A,1M,FAM,ED3_4,Y_GE18,F,PC,NL	3.1 	4.0 
A,1M,FAM,ED3_4,Y_GE18,F,PC,NO	2.7 	3.9 
A,1M,FAM,ED3_4,Y_GE18,F,PC,PL	16.3 u	4.1 
A,1M,FAM,ED3_4,Y_GE18,F,PC,PT	6.1 	4.6 
A,1M,FAM,ED3_4,Y_GE18,F,PC,RO	12.4 	4.9 
A,1M,FAM,ED3_4,Y_GE18,F,PC,RS	4.2 	6.5 
A,1M,FAM,ED3_4,Y_GE18,F,PC,SE	4.4 	5.9 
A,1M,FAM,ED3_4,Y_GE18,F,PC,SI	8.7 	7.2 
