freq,isced11,age,sex,unit,geo\TIME_PERIOD	2013 	2015 	2022 
A,ED3_4,Y_GE75,T,PC,BG	90.0 	93.5 	95.0 
A,ED3_4,Y_GE75,T,PC,CH	95.1 	93.4 	97.2 
A,ED3_4,Y_GE75,T,PC,CY	92.7 	99.4 	96.2 
A,ED3_4,Y_GE75,T,PC,CZ	94.9 u	97.9 	96.4 
A,ED3_4,Y_GE75,T,PC,DE	95.4 	98.0 	83.6 
A,ED3_4,Y_GE75,T,PC,DK	94.1 	92.4 	95.6 
A,ED3_4,Y_GE75,T,PC,EE	91.2 	91.4 	86.0 
A,ED3_4,Y_GE75,T,PC,EL	76.6 	95.3 	89.3 
A,ED3_4,Y_GE75,T,PC,ES	95.6 	97.4 	93.0 
A,ED3_4,Y_GE75,T,PC,EU27_2007	92.0 u	95.0 e	: 
A,ED3_4,Y_GE75,T,PC,EU27_2020	91.5 u	94.9 e	88.1 u
A,ED3_4,Y_GE75,T,PC,EU28	91.9 u	95.0 e	: 
A,ED3_4,Y_GE75,T,PC,FI	92.3 	94.5 	94.3 
A,ED3_4,Y_GE75,T,PC,FR	88.0 u	93.7 	89.0 u
A,ED3_4,Y_GE75,T,PC,HR	79.4 u	90.5 	90.5 u
A,ED3_4,Y_GE75,T,PC,HU	96.5 	97.2 	94.6 u
A,ED3_4,Y_GE75,T,PC,IE	96.3 u	97.4 u	97.8 u
A,ED3_4,Y_GE75,T,PC,IS	94.9 	93.1 	: 
A,ED3_4,Y_GE75,T,PC,IT	81.8 u	90.5 	86.5 
A,ED3_4,Y_GE75,T,PC,LT	92.5 u	94.1 	96.7 u
A,ED3_4,Y_GE75,T,PC,LU	82.9 u	87.7 	88.3 
A,ED3_4,Y_GE75,T,PC,LV	84.4 	87.7 	86.0 u
A,ED3_4,Y_GE75,T,PC,ME	: 	: 	89.4 
A,ED3_4,Y_GE75,T,PC,MK	: u	86.0 	: 
A,ED3_4,Y_GE75,T,PC,MT	92.0 u	100.0 	94.4 
A,ED3_4,Y_GE75,T,PC,NL	78.9 	77.2 	94.7 
A,ED3_4,Y_GE75,T,PC,NO	93.4 	95.1 	97.9 
A,ED3_4,Y_GE75,T,PC,PL	92.4 u	93.5 u	94.5 u
A,ED3_4,Y_GE75,T,PC,PT	92.4 u	91.7 	97.5 u
A,ED3_4,Y_GE75,T,PC,RO	93.7 	96.4 	66.6 
A,ED3_4,Y_GE75,T,PC,RS	78.4 u	92.4 	84.7 
A,ED3_4,Y_GE75,T,PC,SE	91.6 	95.0 	97.4 
A,ED3_4,Y_GE75,T,PC,SI	95.4 	94.0 	91.8 
A,ED3_4,Y_GE75,T,PC,SK	96.1 	98.5 	91.1 
A,ED3_4,Y_GE75,T,PC,TR	: 	: 	89.1 
A,ED3_4,Y_GE75,T,PC,UK	95.9 u	97.0 u	: 
A,ED5-8,TOTAL,F,PC,AT	: 	: 	95.7 
A,ED5-8,TOTAL,F,PC,BE	: 	: 	97.0 
A,ED5-8,TOTAL,F,PC,BG	: 	: 	97.2 
A,ED5-8,TOTAL,F,PC,CH	: 	: 	97.6 
A,ED5-8,TOTAL,F,PC,CY	: 	: 	98.8 
A,ED5-8,TOTAL,F,PC,CZ	: 	: 	97.0 
A,ED5-8,TOTAL,F,PC,DE	: 	: 	88.8 
A,ED5-8,TOTAL,F,PC,DK	: 	: 	97.3 
A,ED5-8,TOTAL,F,PC,EE	: 	: 	92.4 
A,ED5-8,TOTAL,F,PC,EL	: 	: 	91.7 
A,ED5-8,TOTAL,F,PC,ES	: 	: 	95.9 
A,ED5-8,TOTAL,F,PC,EU27_2020	: 	: 	93.6 u
A,ED5-8,TOTAL,F,PC,FI	: 	: 	97.5 
A,ED5-8,TOTAL,F,PC,FR	: 	: 	95.8 u
A,ED5-8,TOTAL,F,PC,HR	: 	: 	92.0 u
A,ED5-8,TOTAL,F,PC,HU	: 	: 	97.1 u
A,ED5-8,TOTAL,F,PC,IE	: 	: 	95.0 u
A,ED5-8,TOTAL,F,PC,IT	: 	: 	88.1 
A,ED5-8,TOTAL,F,PC,LT	: 	: 	97.3 u
A,ED5-8,TOTAL,F,PC,LU	: 	: 	95.5 
A,ED5-8,TOTAL,F,PC,LV	: 	: 	92.2 u
A,ED5-8,TOTAL,F,PC,ME	: 	: 	92.5 
A,ED5-8,TOTAL,F,PC,MT	: 	: 	98.2 
A,ED5-8,TOTAL,F,PC,NL	: 	: 	98.2 
A,ED5-8,TOTAL,F,PC,NO	: 	: 	98.1 
A,ED5-8,TOTAL,F,PC,PL	: 	: 	96.2 u
A,ED5-8,TOTAL,F,PC,PT	: 	: 	98.5 u
A,ED5-8,TOTAL,F,PC,RO	: 	: 	78.1 
A,ED5-8,TOTAL,F,PC,RS	: 	: 	95.9 
A,ED5-8,TOTAL,F,PC,SE	: 	: 	97.2 
A,ED5-8,TOTAL,F,PC,SI	: 	: 	96.2 
A,ED5-8,TOTAL,F,PC,SK	: 	: 	97.3 
A,ED5-8,TOTAL,F,PC,TR	: 	: 	94.1 
A,ED5-8,TOTAL,M,PC,AT	: 	: 	93.6 
A,ED5-8,TOTAL,M,PC,BE	: 	: 	96.9 
A,ED5-8,TOTAL,M,PC,BG	: 	: 	96.8 
A,ED5-8,TOTAL,M,PC,CH	: 	: 	96.8 
A,ED5-8,TOTAL,M,PC,CY	: 	: 	97.8 
A,ED5-8,TOTAL,M,PC,CZ	: 	: 	96.8 
A,ED5-8,TOTAL,M,PC,DE	: 	: 	85.2 
A,ED5-8,TOTAL,M,PC,DK	: 	: 	95.4 
A,ED5-8,TOTAL,M,PC,EE	: 	: 	91.7 
A,ED5-8,TOTAL,M,PC,EL	: 	: 	90.8 
A,ED5-8,TOTAL,M,PC,ES	: 	: 	95.1 
A,ED5-8,TOTAL,M,PC,EU27_2020	: 	: 	91.4 u
A,ED5-8,TOTAL,M,PC,FI	: 	: 	96.8 
A,ED5-8,TOTAL,M,PC,FR	: 	: 	93.8 u
A,ED5-8,TOTAL,M,PC,HR	: 	: 	87.5 u
A,ED5-8,TOTAL,M,PC,HU	: 	: 	94.9 u
A,ED5-8,TOTAL,M,PC,IE	: 	: 	93.6 u
A,ED5-8,TOTAL,M,PC,IT	: 	: 	87.2 
A,ED5-8,TOTAL,M,PC,LT	: 	: 	97.6 u
A,ED5-8,TOTAL,M,PC,LU	: 	: 	95.6 
A,ED5-8,TOTAL,M,PC,LV	: 	: 	91.7 u
A,ED5-8,TOTAL,M,PC,ME	: 	: 	93.3 
A,ED5-8,TOTAL,M,PC,MT	: 	: 	96.1 
A,ED5-8,TOTAL,M,PC,NL	: 	: 	96.6 
A,ED5-8,TOTAL,M,PC,NO	: 	: 	98.7 
A,ED5-8,TOTAL,M,PC,PL	: 	: 	97.0 u
A,ED5-8,TOTAL,M,PC,PT	: 	: 	98.5 u
A,ED5-8,TOTAL,M,PC,RO	: 	: 	75.2 
A,ED5-8,TOTAL,M,PC,RS	: 	: 	94.1 
A,ED5-8,TOTAL,M,PC,SE	: 	: 	96.3 
A,ED5-8,TOTAL,M,PC,SI	: 	: 	94.8 
A,ED5-8,TOTAL,M,PC,SK	: 	: 	95.2 
A,ED5-8,TOTAL,M,PC,TR	: 	: 	93.9 
A,ED5-8,TOTAL,T,PC,AT	: 	: 	94.6 
A,ED5-8,TOTAL,T,PC,BE	: 	: 	97.0 
A,ED5-8,TOTAL,T,PC,BG	: 	: 	97.0 
A,ED5-8,TOTAL,T,PC,CH	: 	: 	97.2 
A,ED5-8,TOTAL,T,PC,CY	: 	: 	98.3 
A,ED5-8,TOTAL,T,PC,CZ	: 	: 	96.9 
A,ED5-8,TOTAL,T,PC,DE	: 	: 	86.8 
A,ED5-8,TOTAL,T,PC,DK	: 	: 	96.5 
A,ED5-8,TOTAL,T,PC,EE	: 	: 	92.2 
A,ED5-8,TOTAL,T,PC,EL	: 	: 	91.3 
A,ED5-8,TOTAL,T,PC,ES	: 	: 	95.5 
A,ED5-8,TOTAL,T,PC,EU27_2020	: 	: 	92.6 u
A,ED5-8,TOTAL,T,PC,FI	: 	: 	97.2 
A,ED5-8,TOTAL,T,PC,FR	: 	: 	94.9 u
A,ED5-8,TOTAL,T,PC,HR	: 	: 	90.1 u
A,ED5-8,TOTAL,T,PC,HU	: 	: 	96.2 u
A,ED5-8,TOTAL,T,PC,IE	: 	: 	94.4 u
A,ED5-8,TOTAL,T,PC,IT	: 	: 	87.7 
A,ED5-8,TOTAL,T,PC,LT	: 	: 	97.4 u
A,ED5-8,TOTAL,T,PC,LU	: 	: 	95.5 
A,ED5-8,TOTAL,T,PC,LV	: 	: 	92.0 u
A,ED5-8,TOTAL,T,PC,ME	: 	: 	92.9 
A,ED5-8,TOTAL,T,PC,MT	: 	: 	97.2 
A,ED5-8,TOTAL,T,PC,NL	: 	: 	97.3 
A,ED5-8,TOTAL,T,PC,NO	: 	: 	98.4 
A,ED5-8,TOTAL,T,PC,PL	: 	: 	96.5 u
A,ED5-8,TOTAL,T,PC,PT	: 	: 	98.5 u
A,ED5-8,TOTAL,T,PC,RO	: 	: 	76.7 
A,ED5-8,TOTAL,T,PC,RS	: 	: 	95.1 
A,ED5-8,TOTAL,T,PC,SE	: 	: 	96.8 
A,ED5-8,TOTAL,T,PC,SI	: 	: 	95.6 
A,ED5-8,TOTAL,T,PC,SK	: 	: 	96.4 
A,ED5-8,TOTAL,T,PC,TR	: 	: 	94.0 
A,ED5-8,Y16-24,F,PC,AT	100.0 u	99.4 	93.3 
A,ED5-8,Y16-24,F,PC,BE	98.8 	98.6 	97.5 
A,ED5-8,Y16-24,F,PC,BG	96.1 u	90.4 u	100.0 u
A,ED5-8,Y16-24,F,PC,CH	100.0 	98.3 	96.2 
A,ED5-8,Y16-24,F,PC,CY	95.8 	100.0 	99.6 
A,ED5-8,Y16-24,F,PC,CZ	100.0 u	100.0 	100.0 u
A,ED5-8,Y16-24,F,PC,DE	98.9 	100.0 	88.4 
A,ED5-8,Y16-24,F,PC,DK	: u	: u	98.2 
A,ED5-8,Y16-24,F,PC,EE	100.0 u	100.0 u	100.0 u
A,ED5-8,Y16-24,F,PC,EL	93.0 	99.1 	83.6 
A,ED5-8,Y16-24,F,PC,ES	99.5 	99.4 	97.6 
A,ED5-8,Y16-24,F,PC,EU27_2007	98.6 u	97.8 u	: 
A,ED5-8,Y16-24,F,PC,EU27_2020	99.1 u	98.2 e	95.6 u
A,ED5-8,Y16-24,F,PC,EU28	: u	97.8 u	: 
A,ED5-8,Y16-24,F,PC,FI	100.0 u	: u	: u
A,ED5-8,Y16-24,F,PC,FR	100.0 u	98.4 	100.0 u
A,ED5-8,Y16-24,F,PC,HR	: u	100.0 	92.9 u
A,ED5-8,Y16-24,F,PC,HU	98.7 	96.2 	100.0 u
A,ED5-8,Y16-24,F,PC,IE	100.0 u	100.0 u	: u
A,ED5-8,Y16-24,F,PC,IS	: u	: u	: 
A,ED5-8,Y16-24,F,PC,IT	96.7 u	94.7 	89.9 
A,ED5-8,Y16-24,F,PC,LT	99.0 u	96.6 	: u
A,ED5-8,Y16-24,F,PC,LU	: u	100.0 u	100.0 
A,ED5-8,Y16-24,F,PC,LV	97.0 	97.5 	: u
A,ED5-8,Y16-24,F,PC,ME	: 	: 	86.0 u
A,ED5-8,Y16-24,F,PC,MK	: u	96.0 	: 
A,ED5-8,Y16-24,F,PC,MT	96.5 u	100.0 	99.2 
A,ED5-8,Y16-24,F,PC,NL	100.0 	97.5 	100.0 
A,ED5-8,Y16-24,F,PC,NO	100.0 	97.2 	100.0 
A,ED5-8,Y16-24,F,PC,PL	100.0 u	97.8 u	95.4 u
A,ED5-8,Y16-24,F,PC,PT	98.1 u	97.5 	100.0 u
A,ED5-8,Y16-24,F,PC,RO	98.7 	100.0 u	91.9 u
A,ED5-8,Y16-24,F,PC,RS	94.9 u	99.0 	94.0 u
A,ED5-8,Y16-24,F,PC,SE	100.0 	100.0 	100.0 u
A,ED5-8,Y16-24,F,PC,SI	: u	98.6 u	: u
A,ED5-8,Y16-24,F,PC,SK	100.0 	98.6 	98.9 
A,ED5-8,Y16-24,F,PC,TR	: 	: 	91.7 
A,ED5-8,Y16-24,F,PC,UK	96.4 u	95.5 u	: 
A,ED5-8,Y16-24,M,PC,AT	100.0 u	98.5 	87.2 u
A,ED5-8,Y16-24,M,PC,BE	100.0 	96.9 	99.3 
A,ED5-8,Y16-24,M,PC,BG	: u	: u	: u
A,ED5-8,Y16-24,M,PC,CH	100.0 u	98.6 u	100.0 u
A,ED5-8,Y16-24,M,PC,CY	96.4 	100.0 	100.0 u
A,ED5-8,Y16-24,M,PC,CZ	: u	100.0 	: u
A,ED5-8,Y16-24,M,PC,DE	94.6 u	100.0 u	82.7 
A,ED5-8,Y16-24,M,PC,DK	: u	: u	98.7 u
A,ED5-8,Y16-24,M,PC,EE	100.0 u	: u	: u
A,ED5-8,Y16-24,M,PC,EL	94.0 	95.2 	71.7 
A,ED5-8,Y16-24,M,PC,ES	97.8 	98.2 	98.1 
A,ED5-8,Y16-24,M,PC,EU27_2007	: u	97.2 u	: 
A,ED5-8,Y16-24,M,PC,EU27_2020	: u	97.4 u	: u
A,ED5-8,Y16-24,M,PC,EU28	: u	97.2 u	: 
A,ED5-8,Y16-24,M,PC,FI	: u	: u	: u
A,ED5-8,Y16-24,M,PC,FR	96.2 u	95.5 	99.6 u
A,ED5-8,Y16-24,M,PC,HR	: u	100.0 	: u
A,ED5-8,Y16-24,M,PC,HU	98.7 	100.0 u	: u
A,ED5-8,Y16-24,M,PC,IE	: u	98.5 u	: u
A,ED5-8,Y16-24,M,PC,IS	: u	: u	: 
A,ED5-8,Y16-24,M,PC,IT	84.9 u	94.4 	94.8 
A,ED5-8,Y16-24,M,PC,LT	100.0 u	99.0 u	100.0 u
A,ED5-8,Y16-24,M,PC,LU	: u	98.3 u	98.8 u
A,ED5-8,Y16-24,M,PC,LV	100.0 u	95.5 u	: u
A,ED5-8,Y16-24,M,PC,ME	: 	: 	97.5 u
A,ED5-8,Y16-24,M,PC,MK	: u	92.4 	: 
A,ED5-8,Y16-24,M,PC,MT	92.0 u	100.0 	97.6 
A,ED5-8,Y16-24,M,PC,NL	100.0 u	100.0 u	98.9 
A,ED5-8,Y16-24,M,PC,NO	100.0 u	97.2 u	100.0 u
A,ED5-8,Y16-24,M,PC,PL	100.0 u	100.0 u	: u
A,ED5-8,Y16-24,M,PC,PT	: u	99.9 u	100.0 u
A,ED5-8,Y16-24,M,PC,RO	93.3 u	100.0 u	91.5 u
A,ED5-8,Y16-24,M,PC,RS	100.0 u	98.0 u	81.7 u
A,ED5-8,Y16-24,M,PC,SE	100.0 u	100.0 u	96.5 u
A,ED5-8,Y16-24,M,PC,SI	: u	100.0 u	: u
A,ED5-8,Y16-24,M,PC,SK	98.0 	99.8 	98.0 u
A,ED5-8,Y16-24,M,PC,TR	: 	: 	92.4 
A,ED5-8,Y16-24,M,PC,UK	97.6 u	96.4 u	: 
A,ED5-8,Y16-24,T,PC,AT	100.0 	99.0 	90.8 
A,ED5-8,Y16-24,T,PC,BE	99.2 	97.8 	98.1 
A,ED5-8,Y16-24,T,PC,BG	97.4 	94.1 u	100.0 u
A,ED5-8,Y16-24,T,PC,CH	100.0 	98.4 	97.3 
A,ED5-8,Y16-24,T,PC,CY	95.9 	100.0 	99.7 
A,ED5-8,Y16-24,T,PC,CZ	100.0 u	100.0 	100.0 u
A,ED5-8,Y16-24,T,PC,DE	97.0 	100.0 	86.2 
A,ED5-8,Y16-24,T,PC,DK	: u	100.0 u	98.4 
A,ED5-8,Y16-24,T,PC,EE	100.0 	98.9 	100.0 
A,ED5-8,Y16-24,T,PC,EL	93.4 	97.9 	78.5 
A,ED5-8,Y16-24,T,PC,ES	98.8 	98.8 	97.9 
A,ED5-8,Y16-24,T,PC,EU27_2007	98.1 u	97.6 e	: 
A,ED5-8,Y16-24,T,PC,EU27_2020	98.3 u	97.8 e	95.4 u
A,ED5-8,Y16-24,T,PC,EU28	98.1 u	97.6 e	: 
A,ED5-8,Y16-24,T,PC,FI	100.0 u	: u	100.0 u
A,ED5-8,Y16-24,T,PC,FR	98.3 u	97.0 	99.8 u
A,ED5-8,Y16-24,T,PC,HR	90.6 u	100.0 	95.8 u
A,ED5-8,Y16-24,T,PC,HU	98.7 	97.5 	93.5 u
A,ED5-8,Y16-24,T,PC,IE	100.0 u	99.3 u	98.5 u
A,ED5-8,Y16-24,T,PC,IS	: u	: u	: 
A,ED5-8,Y16-24,T,PC,IT	93.8 u	94.6 	91.9 
A,ED5-8,Y16-24,T,PC,LT	99.4 u	97.7 	100.0 u
A,ED5-8,Y16-24,T,PC,LU	93.2 u	99.4 	99.4 
A,ED5-8,Y16-24,T,PC,LV	97.9 	96.7 	100.0 u
A,ED5-8,Y16-24,T,PC,ME	: 	: 	91.9 
A,ED5-8,Y16-24,T,PC,MK	: u	94.5 	: 
A,ED5-8,Y16-24,T,PC,MT	94.6 u	100.0 	98.6 
A,ED5-8,Y16-24,T,PC,NL	100.0 	98.6 	99.4 
A,ED5-8,Y16-24,T,PC,NO	100.0 	97.2 	100.0 
A,ED5-8,Y16-24,T,PC,PL	100.0 u	98.4 u	94.3 u
A,ED5-8,Y16-24,T,PC,PT	98.6 u	98.3 	100.0 u
A,ED5-8,Y16-24,T,PC,RO	96.5 	100.0 	91.7 
A,ED5-8,Y16-24,T,PC,RS	96.8 u	98.6 	89.0 
A,ED5-8,Y16-24,T,PC,SE	100.0 	100.0 	98.5 
A,ED5-8,Y16-24,T,PC,SI	100.0 u	99.1 	92.1 u
A,ED5-8,Y16-24,T,PC,SK	99.1 	99.0 	98.7 
A,ED5-8,Y16-24,T,PC,TR	: 	: 	92.0 
A,ED5-8,Y16-24,T,PC,UK	96.9 u	95.9 u	: 
A,ED5-8,Y16-29,F,PC,AT	99.2 	99.3 	: 
A,ED5-8,Y16-29,F,PC,BE	96.1 	95.9 	: 
A,ED5-8,Y16-29,F,PC,BG	96.3 	95.6 	: 
A,ED5-8,Y16-29,F,PC,CH	99.3 	98.5 	: 
A,ED5-8,Y16-29,F,PC,CY	96.8 	99.9 	: 
A,ED5-8,Y16-29,F,PC,CZ	100.0 u	99.5 	: 
A,ED5-8,Y16-29,F,PC,DE	97.8 	99.0 	: 
A,ED5-8,Y16-29,F,PC,DK	100.0 	99.2 	: 
A,ED5-8,Y16-29,F,PC,EE	99.5 	97.7 	: 
A,ED5-8,Y16-29,F,PC,EL	90.0 	97.8 	: 
A,ED5-8,Y16-29,F,PC,ES	98.3 	99.2 	: 
A,ED5-8,Y16-29,F,PC,EU27_2007	98.0 u	97.5 e	: 
A,ED5-8,Y16-29,F,PC,EU27_2020	98.0 u	98.1 e	: 
A,ED5-8,Y16-29,F,PC,EU28	98.0 u	97.5 e	: 
A,ED5-8,Y16-29,F,PC,FI	99.7 	99.1 	: 
A,ED5-8,Y16-29,F,PC,FR	99.2 u	97.9 	: 
A,ED5-8,Y16-29,F,PC,HR	90.3 u	97.6 	: 
A,ED5-8,Y16-29,F,PC,HU	99.4 	99.0 	: 
A,ED5-8,Y16-29,F,PC,IE	100.0 u	98.5 u	: 
A,ED5-8,Y16-29,F,PC,IS	100.0 	100.0 u	: 
A,ED5-8,Y16-29,F,PC,IT	94.7 u	94.1 	: 
A,ED5-8,Y16-29,F,PC,LT	99.8 u	98.8 	: 
A,ED5-8,Y16-29,F,PC,LU	93.5 u	99.3 	: 
A,ED5-8,Y16-29,F,PC,LV	96.9 	98.3 	: 
A,ED5-8,Y16-29,F,PC,MK	: u	95.0 	: 
A,ED5-8,Y16-29,F,PC,MT	96.7 u	99.9 	: 
A,ED5-8,Y16-29,F,PC,NL	98.7 	98.3 	: 
A,ED5-8,Y16-29,F,PC,NO	99.4 	98.7 	: 
A,ED5-8,Y16-29,F,PC,PL	98.9 u	98.9 u	: 
A,ED5-8,Y16-29,F,PC,PT	95.2 u	97.3 	: 
A,ED5-8,Y16-29,F,PC,RO	95.8 	98.1 	: 
A,ED5-8,Y16-29,F,PC,RS	95.8 u	98.9 	: 
A,ED5-8,Y16-29,F,PC,SE	100.0 	100.0 	: 
A,ED5-8,Y16-29,F,PC,SI	100.0 	99.1 	: 
A,ED5-8,Y16-29,F,PC,SK	98.7 	98.8 	: 
A,ED5-8,Y16-29,F,PC,UK	98.1 u	93.9 u	: 
A,ED5-8,Y16-29,M,PC,AT	100.0 	98.7 	: 
A,ED5-8,Y16-29,M,PC,BE	99.3 	96.4 	: 
A,ED5-8,Y16-29,M,PC,BG	95.5 	98.9 	: 
A,ED5-8,Y16-29,M,PC,CH	99.2 	98.6 	: 
A,ED5-8,Y16-29,M,PC,CY	97.3 	99.4 	: 
A,ED5-8,Y16-29,M,PC,CZ	99.0 u	98.2 	: 
A,ED5-8,Y16-29,M,PC,DE	96.9 	98.4 	: 
A,ED5-8,Y16-29,M,PC,DK	100.0 u	98.7 	: 
A,ED5-8,Y16-29,M,PC,EE	98.9 	97.7 	: 
A,ED5-8,Y16-29,M,PC,EL	91.7 	95.3 	: 
A,ED5-8,Y16-29,M,PC,ES	99.3 	99.1 	: 
A,ED5-8,Y16-29,M,PC,EU27_2007	97.8 u	97.6 e	: 
A,ED5-8,Y16-29,M,PC,EU27_2020	97.7 u	97.9 e	: 
A,ED5-8,Y16-29,M,PC,EU28	97.8 u	97.6 e	: 
A,ED5-8,Y16-29,M,PC,FI	100.0 	96.4 	: 
A,ED5-8,Y16-29,M,PC,FR	97.0 u	96.7 	: 
A,ED5-8,Y16-29,M,PC,HR	94.4 u	98.0 	: 
A,ED5-8,Y16-29,M,PC,HU	98.4 	100.0 	: 
A,ED5-8,Y16-29,M,PC,IE	98.4 u	98.1 u	: 
A,ED5-8,Y16-29,M,PC,IS	100.0 u	100.0 u	: 
A,ED5-8,Y16-29,M,PC,IT	93.4 u	96.4 	: 
A,ED5-8,Y16-29,M,PC,LT	100.0 u	99.7 	: 
A,ED5-8,Y16-29,M,PC,LU	96.6 u	96.8 	: 
A,ED5-8,Y16-29,M,PC,LV	100.0 	97.9 	: 
A,ED5-8,Y16-29,M,PC,MK	: u	91.7 	: 
A,ED5-8,Y16-29,M,PC,MT	96.3 u	99.0 	: 
A,ED5-8,Y16-29,M,PC,NL	99.4 	100.0 	: 
A,ED5-8,Y16-29,M,PC,NO	99.2 	98.7 	: 
A,ED5-8,Y16-29,M,PC,PL	98.9 u	98.7 u	: 
A,ED5-8,Y16-29,M,PC,PT	99.1 u	96.7 	: 
A,ED5-8,Y16-29,M,PC,RO	95.7 	95.8 	: 
A,ED5-8,Y16-29,M,PC,RS	94.2 u	99.6 	: 
A,ED5-8,Y16-29,M,PC,SE	99.1 	98.2 	: 
A,ED5-8,Y16-29,M,PC,SI	100.0 	99.4 	: 
A,ED5-8,Y16-29,M,PC,SK	98.0 	99.9 	: 
A,ED5-8,Y16-29,M,PC,UK	98.5 u	96.1 u	: 
A,ED5-8,Y16-29,T,PC,AT	99.5 	99.0 	: 
A,ED5-8,Y16-29,T,PC,BE	97.4 	96.1 	: 
A,ED5-8,Y16-29,T,PC,BG	96.0 	96.9 	: 
A,ED5-8,Y16-29,T,PC,CH	99.3 	98.5 	: 
A,ED5-8,Y16-29,T,PC,CY	97.0 	99.7 	: 
A,ED5-8,Y16-29,T,PC,CZ	99.6 u	99.0 	: 
A,ED5-8,Y16-29,T,PC,DE	97.4 	98.7 	: 
A,ED5-8,Y16-29,T,PC,DK	100.0 	98.9 	: 
A,ED5-8,Y16-29,T,PC,EE	99.3 	97.7 	: 
A,ED5-8,Y16-29,T,PC,EL	90.7 	96.8 	: 
A,ED5-8,Y16-29,T,PC,ES	98.7 	99.2 	: 
A,ED5-8,Y16-29,T,PC,EU27_2007	97.9 u	97.6 e	: 
A,ED5-8,Y16-29,T,PC,EU27_2020	97.8 u	98.0 e	: 
A,ED5-8,Y16-29,T,PC,EU28	97.9 u	97.6 e	: 
A,ED5-8,Y16-29,T,PC,FI	99.8 	98.2 	: 
A,ED5-8,Y16-29,T,PC,FR	98.3 u	97.4 	: 
A,ED5-8,Y16-29,T,PC,HR	91.8 u	97.7 	: 
A,ED5-8,Y16-29,T,PC,HU	99.1 	99.4 	: 
A,ED5-8,Y16-29,T,PC,IE	99.4 u	98.3 u	: 
A,ED5-8,Y16-29,T,PC,IS	100.0 	100.0 	: 
A,ED5-8,Y16-29,T,PC,IT	94.2 u	95.1 	: 
A,ED5-8,Y16-29,T,PC,LT	99.9 u	99.2 	: 
A,ED5-8,Y16-29,T,PC,LU	94.4 u	98.5 	: 
A,ED5-8,Y16-29,T,PC,LV	97.9 	98.1 	: 
A,ED5-8,Y16-29,T,PC,MK	: u	93.6 	: 
A,ED5-8,Y16-29,T,PC,MT	96.5 u	99.5 	: 
A,ED5-8,Y16-29,T,PC,NL	99.1 	99.1 	: 
A,ED5-8,Y16-29,T,PC,NO	99.3 	98.7 	: 
A,ED5-8,Y16-29,T,PC,PL	98.9 u	98.8 u	: 
A,ED5-8,Y16-29,T,PC,PT	96.5 u	97.1 	: 
A,ED5-8,Y16-29,T,PC,RO	95.8 	96.9 	: 
A,ED5-8,Y16-29,T,PC,RS	95.2 u	99.2 	: 
A,ED5-8,Y16-29,T,PC,SE	99.6 	99.3 	: 
A,ED5-8,Y16-29,T,PC,SI	100.0 	99.3 	: 
A,ED5-8,Y16-29,T,PC,SK	98.4 	99.2 	: 
A,ED5-8,Y16-29,T,PC,UK	98.3 u	94.8 u	: 
A,ED5-8,Y25-34,F,PC,AT	97.7 	98.5 	94.6 
A,ED5-8,Y25-34,F,PC,BE	95.8 	95.7 	98.1 
A,ED5-8,Y25-34,F,PC,BG	96.5 	98.6 	98.4 
A,ED5-8,Y25-34,F,PC,CH	99.4 	98.9 	98.9 
A,ED5-8,Y25-34,F,PC,CY	98.0 	98.5 	99.5 
A,ED5-8,Y25-34,F,PC,CZ	99.2 u	99.4 	99.3 
A,ED5-8,Y25-34,F,PC,DE	97.0 	98.3 	90.1 
A,ED5-8,Y25-34,F,PC,DK	99.6 	99.0 	98.8 
A,ED5-8,Y25-34,F,PC,EE	99.3 	95.2 	96.9 
A,ED5-8,Y25-34,F,PC,EL	91.3 	97.6 	93.5 
A,ED5-8,Y25-34,F,PC,ES	98.9 	99.2 	95.4 
A,ED5-8,Y25-34,F,PC,EU27_2007	97.7 u	97.3 e	: 
A,ED5-8,Y25-34,F,PC,EU27_2020	97.5 u	97.8 e	94.2 u
A,ED5-8,Y25-34,F,PC,EU28	97.7 u	97.3 e	: 
A,ED5-8,Y25-34,F,PC,FI	99.4 	99.3 	98.1 
A,ED5-8,Y25-34,F,PC,FR	98.6 u	97.8 	98.0 u
A,ED5-8,Y25-34,F,PC,HR	91.4 u	97.5 	85.5 u
A,ED5-8,Y25-34,F,PC,HU	99.2 	97.7 	97.2 u
A,ED5-8,Y25-34,F,PC,IE	98.2 u	97.2 u	94.7 u
A,ED5-8,Y25-34,F,PC,IS	99.1 	98.9 	: 
A,ED5-8,Y25-34,F,PC,IT	94.1 u	93.3 	86.9 
A,ED5-8,Y25-34,F,PC,LT	99.7 u	99.3 	98.2 u
A,ED5-8,Y25-34,F,PC,LU	93.1 u	97.1 	97.6 
A,ED5-8,Y25-34,F,PC,LV	96.9 	97.8 	97.1 u
A,ED5-8,Y25-34,F,PC,ME	: 	: 	90.9 
A,ED5-8,Y25-34,F,PC,MK	: u	93.8 	: 
A,ED5-8,Y25-34,F,PC,MT	98.3 u	99.0 	99.3 
A,ED5-8,Y25-34,F,PC,NL	97.4 	98.1 	99.0 
A,ED5-8,Y25-34,F,PC,NO	99.2 	99.3 	100.0 
A,ED5-8,Y25-34,F,PC,PL	98.0 u	98.7 u	97.3 u
A,ED5-8,Y25-34,F,PC,PT	93.5 u	96.6 	99.4 u
