A,AC41,QUINTILE1,DEG1,A2,TIME,PC,BE	3.5 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,BG	2.8 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,CY	11.5 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,CZ	5.1 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,DE	13.4 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,EE	14.3 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,EL	15.1 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,ES	15.9 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,FR	23.8 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,HR	5.6 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,HU	14.2 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,IE	10.2 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,IT	20.7 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,LT	16.4 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,LU	3.6 u
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,LV	18.1 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,MT	14.1 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,PL	13.1 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,PT	13.8 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,RO	4.5 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,SK	2.8 
A,AC41,QUINTILE1,DEG1,A2,TIME,PC,UK	18.3 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,AT	22.9 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,BE	32.3 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,BG	22.6 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,CY	39.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,CZ	45.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,DE	18.6 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,EE	19.8 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,EL	66.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,ES	18.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,FR	25.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,HR	20.8 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,HU	36.2 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,IE	18.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,IT	23.2 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,LT	23.8 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,LU	1.2 u
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,LV	18.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,MT	15.2 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,PL	29.5 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,PT	18.8 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,RO	38.2 u
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,SK	19.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,NINT,PC,UK	20.3 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,AT	25.3 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,BE	43.8 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,BG	63.1 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,CY	45.1 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,CZ	37.9 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,DE	38.9 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,EE	36.6 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,EL	2.3 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,ES	50.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,FR	25.6 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,HR	62.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,HU	31.1 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,IE	31.6 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,IT	34.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,LT	18.3 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,LU	41.6 u
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,LV	33.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,MT	24.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,PL	27.9 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,PT	42.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,RO	36.7 u
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,SK	50.2 
A,AC41,QUINTILE1,DEG1,A2_DCH,OTH,PC,UK	25.5 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,AT	36.5 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,BE	13.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,BG	6.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,CY	12.9 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,CZ	9.5 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,DE	26.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,EE	26.8 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,EL	22.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,ES	24.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,FR	36.6 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,HR	12.3 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,HU	19.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,IE	26.5 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,IT	33.9 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,LT	44.4 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,LU	45.8 u
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,LV	45.1 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,MT	55.1 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,PL	36.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,PT	34.7 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,RO	24.8 u
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,SK	27.0 
A,AC41,QUINTILE1,DEG1,A2_DCH,TIME,PC,UK	44.1 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,AT	16.3 u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,BE	15.1 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,BG	: u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,CY	21.2 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,CZ	: u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,DE	41.0 u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,EE	19.5 u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,EL	73.8 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,ES	24.5 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,FR	30.9 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,HR	9.7 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,HU	78.3 u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,IE	11.3 u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,IT	27.4 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,LT	: u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,LU	: u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,LV	27.7 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,MT	39.3 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,PL	31.2 u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,PT	26.3 
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,RO	: u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,SK	36.8 u
A,AC41,QUINTILE1,DEG1,A_GE3,NINT,PC,UK	19.6 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,AT	26.7 u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,BE	60.0 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,BG	: u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,CY	63.8 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,CZ	: u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,DE	35.6 u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,EE	56.9 u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,EL	5.5 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,ES	56.3 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,FR	35.9 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,HR	83.5 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,HU	15.7 u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,IE	56.0 u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,IT	45.1 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,LT	: u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,LU	: u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,LV	47.4 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,MT	25.4 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,PL	64.0 u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,PT	46.0 
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,RO	: u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,SK	46.3 u
A,AC41,QUINTILE1,DEG1,A_GE3,OTH,PC,UK	18.8 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,AT	47.5 u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,BE	23.5 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,BG	: u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,CY	11.4 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,CZ	: u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,DE	13.1 u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,EE	21.0 u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,EL	15.5 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,ES	12.0 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,FR	10.0 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,HR	4.8 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,HU	6.0 u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,IE	19.5 u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,IT	20.1 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,LT	: u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,LU	: u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,LV	24.9 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,MT	33.5 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,PL	4.9 u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,PT	23.8 
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,RO	: u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,SK	13.7 u
A,AC41,QUINTILE1,DEG1,A_GE3,TIME,PC,UK	34.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,AT	25.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,BE	28.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,BG	26.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,CY	35.3 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,CZ	42.1 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,DE	20.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,EE	17.3 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,EL	68.0 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,ES	18.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,FR	26.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,HR	10.3 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,HU	40.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,IE	18.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,IT	24.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,LT	13.9 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,LU	10.9 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,LV	21.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,MT	18.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,PL	29.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,PT	21.0 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,RO	36.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,SK	21.0 
A,AC41,QUINTILE1,DEG1,HH_DCH,NINT,PC,UK	16.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,AT	23.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,BE	48.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,BG	60.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,CY	50.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,CZ	41.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,DE	38.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,EE	40.7 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,EL	2.0 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,ES	54.6 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,FR	30.6 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,HR	72.1 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,HU	29.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,IE	34.9 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,IT	36.0 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,LT	27.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,LU	41.0 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,LV	30.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,MT	24.7 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,PL	33.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,PT	43.7 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,RO	49.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,SK	46.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,OTH,PC,UK	32.1 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,AT	35.9 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,BE	14.3 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,BG	6.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,CY	12.3 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,CZ	10.7 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,DE	27.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,EE	26.3 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,EL	23.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,ES	21.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,FR	31.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,HR	15.4 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,HU	22.0 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,IE	26.2 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,IT	31.6 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,LT	44.6 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,LU	34.8 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,LV	43.7 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,MT	51.5 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,PL	29.9 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,PT	30.1 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,RO	14.3 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,SK	28.9 
A,AC41,QUINTILE1,DEG1,HH_DCH,TIME,PC,UK	41.3 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,AT	27.3 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,BE	24.0 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,BG	19.7 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,CY	30.8 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,CZ	49.7 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,DE	23.7 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,EE	13.0 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,EL	71.3 
A,AC41,QUINTILE1,DEG1,HH_NDCH,NINT,PC,ES	22.9 
